,folio,line,type,word,pre_text,after_text,position
563,028r,N019,#snorm,e-s-,e,,final
564,028r,N022,#snorm,da-s-,da,,final
565,028r,N022,#snorm,e-s-,e,,final
566,028r,N023,#snorm,e-s-,e,,final
567,028v,N002,#snorm,da-s-,da,,final
568,028v,N003,#snorm,da-s-,da,,final
569,028v,N004,#snorm,da-s-,da,,final
570,028v,N005,#snorm,e-s-,e,,final
571,028v,N011,#snorm,da-s-,da,,final
572,028v,N012,#snorm,da-s-,da,,final
573,028v,N014,#snorm,e-s-,e,,final
574,028v,N016,#snorm,wa|s|-s-er,wa|s|,er,medial
575,028v,N016,#snorm,e-s-,e,,final
576,028v,N017,#snorm,e-s-,e,,final
577,028v,N019,#snorm,e-s-,e,,final
578,028v,N020,#snorm,e-s-,e,,final
579,028v,N021,#snorm,czucker-s-,czucker,,final
580,029r,N003,#snorm,al-s-,al,,final
581,029r,N004,#snorm,e-s-,e,,final
582,029r,N008,#snorm,e-s-,e,,final
583,029r,N008,#snorm,e-s-,e,,final
584,029r,N009,#snorm,e-s-,e,,final
585,029r,N010,#snorm,da-s-,da,,final
586,029r,N010,#snorm,har|s|-s-,har|s|,,final
587,029r,N011,#snorm,e-s-,e,,final
588,029r,N012,#snorm,-S-malcz,,malcz,initial
589,029r,N012,#snorm,e-s-,e,,final
590,029r,N012,#snorm,va-s-t,va,t,medial
591,029r,N012,#snorm,-s-ieden,,ieden,initial
592,029r,N013,#snorm,da-s-,da,,final
593,029r,N013,#snorm,e-s-,e,,final
594,029r,N013,#snorm,e-s-,e,,final
595,029r,N014,#snorm,de-s-,de,,final
596,029r,N018,#snorm,da-s-,da,,final
597,029r,N018,#snorm,wa|s|-s-er,wa|s|,er,medial
598,029r,N019,#snorm,da-s-,da,,final
599,029r,N020,#snorm,e-s-,e,,final
600,029r,N021,#snorm,e-s-,e,,final
601,029r,N022,#snorm,e-s-,e,,final
602,029r,N022,#snorm,da-s-,da,,final
603,029r,N022,#snorm,da-s-,da,,final
604,029v,N002,#snorm,aug-s-t,aug,t,medial
605,029v,N002,#snorm,al-s-,al,,final
606,029v,N002,#snorm,e-s-,e,,final
607,029v,N003,#snorm,e-s-,e,,final
608,029v,N003,#snorm,da-s-,da,,final
609,029v,N004,#snorm,wa|s|-s-er,wa|s|,er,medial
610,029v,N004,#snorm,e-s-,e,,final
611,029v,N008,#snorm,da-s-,da,,final
612,029v,N009,#snorm,annei-s-,annei,,final
613,029v,N010,#snorm,e-s-,e,,final
614,029v,N010,#snorm,al-s-,al,,final
615,029v,N011,#snorm,e-s-,e,,final
616,029v,N014,#snorm,-S-lach,,lach,initial
617,029v,N015,#snorm,a=annei-s-,a=annei,,final
618,029v,N015,#snorm,da-s-,da,,final
619,029v,N016,#snorm,e-s-,e,,final
620,029v,N017,#snorm,e-s-,e,,final
621,029v,N018,#snorm,da-s-,da,,final
622,029v,N021,#snorm,da-s-,da,,final
623,029v,N021,#snorm,da-s-,da,,final
624,029v,N022,#snorm,da-s-,da,,final
625,030r,N002,#snorm,da-s-,da,,final
626,030r,N002,#snorm,e-s-,e,,final
627,030r,N003,#snorm,e-s-,e,,final
628,030r,N004,#snorm,al-s-,al,,final
629,030r,N006,#snorm,e-s-,e,,final
630,030r,N008,#snorm,e-s-,e,,final
631,030r,N010,#snorm,-S-o,,o,initial
632,030r,N012,#snorm,da-s-,da,,final
633,030r,N012,#snorm,-S-wayß,,wayß,initial
634,030r,N013,#snorm,e-s-,e,,final
635,030r,N015,#snorm,rocken-s-,rocken,,final
636,030r,N018,#snorm,-S-o,,o,initial
637,030r,N021,#snorm,anei-s-,anei,,final
638,030v,N001,#snorm,da-s-,da,,final
639,030v,N003,#snorm,da-s-,da,,final
640,030v,N003,#snorm,al-s-,al,,final
641,030v,N004,#snorm,e-s-,e,,final
642,030v,N005,#snorm,da-s-,da,,final
643,030v,N006,#snorm,ein-s-,ein,,final
644,030v,N006,#snorm,wilden-s-,wilden,,final
645,030v,N007,#snorm,-S-wein,,wein,initial
646,030v,N007,#snorm,da-s-,da,,final
647,030v,N009,#snorm,-S-o,,o,initial
648,030v,N010,#snorm,da-s-,da,,final
649,030v,N010,#snorm,e-s-,e,,final
650,030v,N012,#snorm,da-s-,da,,final
651,030v,N016,#snorm,hal-s-,hal,,final
652,030v,N016,#snorm,da-s-,da,,final
653,030v,N018,#snorm,nu|s|-s-,nu|s|,,final
654,030v,N018,#snorm,gro|s|-s-,gro|s|,,final
655,030v,N019,#snorm,chlain-s-,chlain,,final
656,030v,N021,#snorm,al-s-,al,,final
657,030v,N021,#snorm,e-s-,e,,final
658,030v,N022,#snorm,hal|s|-s-,hal|s|,,final
659,031r,N001,#snorm,da-s-,da,,final
660,031r,N002,#snorm,e-s-,e,,final
661,031r,N003,#snorm,e-s-,e,,final
662,031r,N004,#snorm,-S-o,,o,initial
663,031r,N005,#snorm,e-s-,e,,final
664,031r,N006,#snorm,da-s-,da,,final
665,031r,N010,#snorm,-S-o,,o,initial
666,031r,N010,#snorm,e-s-,e,,final
667,031r,N013,#snorm,e-s-,e,,final
668,031r,N016,#snorm,-S-o,,o,initial
669,031r,N020,#snorm,e-s-,e,,final
670,031r,N020,#snorm,e-s-,e,,final
671,031r,N022,#snorm,-S-o,,o,initial
672,031v,N002,#snorm,da-s-,da,,final
673,031v,N008,#snorm,e-s-,e,,final
674,031v,N008,#snorm,e-s-,e,,final
675,031v,N009,#snorm,|s|ieden-s-,|s|ieden,,final
676,031v,N009,#snorm,wa|s|-s-er,wa|s|,er,medial
677,031v,N010,#snorm,da-s-,da,,final
678,031v,N010,#snorm,da-s-,da,,final
679,031v,N010,#snorm,wa|s|-s-er,wa|s|,er,medial
680,031v,N012,#snorm,da-s-,da,,final
681,031v,N012,#snorm,e-s-,e,,final
682,031v,N012,#snorm,e-s-,e,,final
683,031v,N013,#snorm,e-s-,e,,final
684,031v,N014,#snorm,da-s-,da,,final
685,031v,N014,#snorm,wa|s|-s-er,wa|s|,er,medial
686,031v,N014,#snorm,e-s-,e,,final
687,031v,N015,#snorm,al-s-,al,,final
688,031v,N015,#snorm,e-s-,e,,final
689,031v,N016,#snorm,al-s-,al,,final
690,031v,N019,#snorm,e-s-,e,,final
691,031v,N020,#snorm,-S-o,,o,initial
692,031v,N021,#snorm,ain-s-,ain,,final
693,032r,N001,#snorm,meng-s-,meng,,final
694,032r,N006,#snorm,e-s-,e,,final
695,032r,N007,#snorm,e-s-,e,,final
696,032r,N009,#snorm,-S-o,,o,initial
697,032r,N010,#snorm,pren-s-,pren,,final
698,032r,N013,#snorm,ful-s-,ful,,final
699,032r,N014,#snorm,pren-s-,pren,,final
700,032r,N018,#snorm,pachen-s-,pachen,,final
701,032r,N019,#snorm,-S-machen,,machen,initial
702,032r,N019,#snorm,-S-o,,o,initial
703,032r,N021,#snorm,pren-s-,pren,,final
704,032v,N001,#snorm,wa|s|-s-er,wa|s|,er,medial
705,032v,N003,#snorm,da-s-,da,,final
706,032v,N006,#snorm,-S-o,,o,initial
707,032v,N006,#snorm,wa|s|-s-er,wa|s|,er,medial
708,032v,N007,#snorm,da-s-,da,,final
709,032v,N008,#snorm,da-s-,da,,final
710,032v,N008,#snorm,e-s-,e,,final
711,032v,N008,#snorm,-S-o,,o,initial
712,032v,N010,#snorm,da-s-,da,,final
713,032v,N010,#snorm,-S-o,,o,initial
714,032v,N012,#snorm,e-s-,e,,final
715,032v,N013,#snorm,e-s-,e,,final
716,032v,N015,#snorm,-S-o,,o,initial
717,032v,N018,#snorm,we=nig-s-,we=nig,,final
718,032v,N018,#snorm,da-s-,da,,final
719,032v,N019,#snorm,|s|treich-s-,|s|treich,,final
720,032v,N020,#snorm,e-s-,e,,final
721,032v,N020,#snorm,|s|alb-s-,|s|alb,,final
722,032v,N021,#snorm,pachen-s-,pachen,,final
723,032v,N022,#snorm,-S-o,,o,initial
724,033r,N002,#snorm,plaite-s-,plaite,,final
725,033r,N002,#snorm,da-s-,da,,final
726,033r,N004,#snorm,da-s-,da,,final
727,033r,N004,#snorm,e-s-,e,,final
728,033r,N007,#snorm,da-s-,da,,final
729,033r,N008,#snorm,-S-nitten,,nitten,initial
730,033r,N009,#snorm,da-s-,da,,final
731,033r,N010,#snorm,da-s-,da,,final
732,033r,N011,#snorm,pachen-s-,pachen,,final
733,033r,N012,#snorm,al-s-,al,,final
734,033r,N012,#snorm,-S-o,,o,initial
735,033r,N013,#snorm,halbe-s-,halbe,,final
736,033r,N014,#snorm,da-s-,da,,final
737,033r,N014,#snorm,e-s-,e,,final
738,033r,N015,#snorm,da-s-,da,,final
739,033r,N015,#snorm,da-s-,da,,final
740,033r,N016,#snorm,da-s-,da,,final
741,033r,N016,#snorm,e-s-,e,,final
742,033r,N016,#snorm,al-s-,al,,final
743,033r,N017,#snorm,da-s-,da,,final
744,033r,N017,#snorm,ckimp-s-,ckimp,,final
745,033r,N017,#snorm,al-s-,al,,final
746,033r,N018,#snorm,e-s-,e,,final
747,033r,N020,#snorm,e-s-,e,,final
748,033r,N021,#snorm,-S-malcz,,malcz,initial
749,033r,N021,#snorm,e-s-,e,,final
750,033v,N002,#snorm,rain-s-,rain,,final
751,033v,N002,#snorm,wa|s|-s-er,wa|s|,er,medial
752,033v,N004,#snorm,wermib-s-,wermib,,final
753,033v,N007,#snorm,-S-o,,o,initial
754,033v,N013,#snorm,e-s-,e,,final
755,033v,N013,#snorm,geverb-s-,geverb,,final
756,033v,N014,#snorm,erbel-s-,erbel,,final
757,033v,N014,#snorm,da-s-,da,,final
758,033v,N014,#snorm,alle-s-,alle,,final
759,033v,N015,#snorm,rain-s-,rain,,final
760,033v,N015,#snorm,wa|s|-s-er,wa|s|,er,medial
761,033v,N016,#snorm,da-s-,da,,final
762,033v,N017,#snorm,da-s-,da,,final
763,033v,N017,#snorm,e-s-,e,,final
764,033v,N018,#snorm,-s-ynibellen,,ynibellen,initial
765,033v,N018,#snorm,i|s|-s-+,i|s|,+,medial
766,034r,N003,#snorm,e-s-,e,,final
767,034r,N004,#snorm,|s|to-s-,|s|to,,final
768,034r,N005,#snorm,e-s-,e,,final
769,034r,N006,#snorm,e-s-,e,,final
770,034r,N007,#snorm,al-s-,al,,final
771,034r,N009,#snorm,e-s-,e,,final
772,034r,N014,#snorm,da-s-,da,,final
773,034r,N014,#snorm,e-s-,e,,final
774,034r,N015,#snorm,e-s-,e,,final
775,034r,N016,#snorm,mag-s-,mag,,final
776,034r,N017,#snorm,e-s-,e,,final
777,034r,N018,#snorm,gib-s-,gib,,final
778,034v,N001,#snorm,da-s-,da,,final
779,034v,N005,#snorm,e-s-,e,,final
780,034v,N007,#snorm,wey|s|-s-,wey|s|,,final
781,034v,N009,#snorm,da-s-,da,,final
782,034v,N010,#snorm,da-s-,da,,final
783,034v,N012,#snorm,da-s-,da,,final
784,034v,N013,#snorm,|s|weine-s-,|s|weine,,final
785,034v,N016,#snorm,-S-o,,o,initial
786,034v,N017,#snorm,|s|to-s-,|s|to,,final
787,034v,N017,#snorm,e-s-,e,,final
788,034v,N019,#snorm,da-s-,da,,final
789,035r,N002,#snorm,-S-o,,o,initial
790,035r,N003,#snorm,-S-tucken,,tucken,initial
791,035r,N006,#snorm,e-s-,e,,final
792,035r,N007,#snorm,e-s-,e,,final
793,035r,N008,#snorm,al-s-,al,,final
794,035r,N008,#snorm,al-s-,al,,final
795,035r,N009,#snorm,e-s-,e,,final
796,035r,N013,#snorm,wa|s|-s-er,wa|s|,er,medial
797,035r,N015,#snorm,da-s-,da,,final
798,035r,N018,#snorm,wa|s|-s-er,wa|s|,er,medial
799,035r,N018,#snorm,gew|s|-s-,gew|s|,,final
800,035r,N018,#snorm,-s-y,,y,initial
801,035r,N021,#snorm,da-s-,da,,final
802,035v,N006,#snorm,da-s-,da,,final
803,035v,N007,#snorm,ha-s-t,ha,t,medial
804,035v,N007,#snorm,-S-o,,o,initial
805,035v,N010,#snorm,da-s-,da,,final
806,035v,N016,#snorm,vn-s-,vn,,final
807,035v,N018,#snorm,-S-o,,o,initial
808,035v,N019,#snorm,e-s-,e,,final
809,036r,N003,#snorm,e-s-,e,,final
810,036r,N004,#snorm,e-s-,e,,final
811,036r,N005,#snorm,e-s-,e,,final
812,036r,N005,#snorm,e-s-,e,,final
813,036r,N007,#snorm,-S-o,,o,initial
814,036r,N008,#snorm,da-s-,da,,final
815,036r,N008,#snorm,da-s-,da,,final
816,036r,N009,#snorm,da-s-,da,,final
817,036r,N011,#snorm,da-s-,da,,final
818,036r,N012,#snorm,e-s-,e,,final
819,036r,N014,#snorm,e-s-,e,,final
820,036r,N014,#snorm,e-s-,e,,final
821,036r,N015,#snorm,da-s-,da,,final
822,036r,N015,#snorm,e-s-,e,,final
823,036r,N017,#snorm,e-s-,e,,final
824,036r,N017,#snorm,da-s-,da,,final
825,036r,N017,#snorm,e-s-,e,,final
826,036r,N018,#snorm,e-s-,e,,final
827,036r,N019,#snorm,e-s-,e,,final
828,036r,N020,#snorm,e-s-,e,,final
829,036v,N001,#snorm,da-s-,da,,final
830,036v,N002,#snorm,e-s-,e,,final
831,036v,N003,#snorm,e-s-,e,,final
832,036v,N003,#snorm,da-s-,da,,final
833,036v,N013,#snorm,-S-o,,o,initial
834,036v,N013,#snorm,wa|s|-s-er,wa|s|,er,medial
835,036v,N016,#snorm,e-s-,e,,final
836,036v,N016,#snorm,ander-s-,ander,,final
837,036v,N018,#snorm,da-s-,da,,final
838,036v,N018,#snorm,da-s-,da,,final
839,036v,N019,#snorm,e-s-,e,,final
840,036v,N021,#snorm,-S-o,,o,initial
841,037r,N002,#snorm,da-s-,da,,final
842,037r,N003,#snorm,e-s-,e,,final
843,037r,N006,#snorm,al-s-,al,,final
844,037r,N007,#snorm,da-s-,da,,final
845,037r,N008,#snorm,da-s-,da,,final
846,037r,N008,#snorm,au|s||s|-s-,au|s||s|,,final
847,037r,N009,#snorm,|s|amb-s-,|s|amb,,final
848,037r,N012,#snorm,e-s-,e,,final
849,037r,N012,#snorm,melb-s-,melb,,final
850,037r,N014,#snorm,chro-s-,chro,,final
851,037r,N015,#snorm,-S-o,,o,initial
852,037r,N018,#snorm,da-s-,da,,final
853,037r,N021,#snorm,-s-malcz,,malcz,initial
854,037r,N021,#snorm,e-s-,e,,final
855,037v,N001,#snorm,alle-s-,alle,,final
856,037v,N002,#snorm,e-s-,e,,final
857,037v,N003,#snorm,e-s-,e,,final
858,037v,N006,#snorm,reib-s-,reib,,final
859,037v,N008,#snorm,e-s-,e,,final
860,037v,N008,#snorm,mach-s-,mach,,final
861,037v,N011,#snorm,-S-o,,o,initial
862,037v,N012,#snorm,wa|s|-s-er,wa|s|,er,medial
863,037v,N015,#snorm,e-s-,e,,final
864,037v,N015,#snorm,|s|to-s-,|s|to,,final
865,037v,N015,#snorm,e-s-,e,,final
866,037v,N016,#snorm,e-s-,e,,final
867,037v,N019,#snorm,de-s-,de,,final
868,038r,N003,#snorm,-S-y,,y,initial
869,038r,N005,#snorm,e-s-,e,,final
870,038r,N012,#snorm,e-s-,e,,final
871,038r,N012,#snorm,e-s-,e,,final
872,038r,N015,#snorm,-S-neyd,,neyd,initial
873,038r,N016,#snorm,e-s-,e,,final
874,038r,N019,#snorm,da-s-,da,,final
875,038v,N001,#snorm,e-s-,e,,final
876,038v,N007,#snorm,e-s-,e,,final
877,038v,N008,#snorm,da-s-,da,,final
878,038v,N009,#snorm,e-s-,e,,final
879,038v,N012,#snorm,da-s-,da,,final
880,038v,N012,#snorm,fuam-s-,fuam,,final
881,038v,N014,#snorm,da-s-,da,,final
882,038v,N014,#snorm,da-s-,da,,final
883,038v,N015,#snorm,e-s-,e,,final
884,038v,N016,#snorm,da-s-,da,,final
885,038v,N017,#snorm,e-s-,e,,final
886,038v,N018,#snorm,gmue|s|-s-,gmue|s|,,final
887,038v,N019,#snorm,-S-weine-s-,,weine-s-,initial
888,038v,N019,#snorm,-S-weine-s-,-S-weine,,final
889,038v,N020,#snorm,la-s-,la,,final
890,038v,N020,#snorm,e-s-,e,,final
891,038v,N021,#snorm,e-s-,e,,final
892,038v,N022,#snorm,da-s-,da,,final
893,038v,N022,#snorm,mue|s|-s-,mue|s|,,final
894,038v,N022,#snorm,wein-s-,wein,,final
895,039r,N002,#snorm,e-s-,e,,final
896,039r,N005,#snorm,da-s-,da,,final
897,039r,N005,#snorm,leg-s-,leg,,final
898,039r,N006,#snorm,e-s-,e,,final
899,039r,N007,#snorm,e-s-,e,,final
900,039r,N008,#snorm,e-s-,e,,final
901,039r,N010,#snorm,e-s-,e,,final
902,039r,N010,#snorm,e-s-,e,,final
903,039r,N013,#snorm,e-s-,e,,final
904,039r,N013,#snorm,e-s-,e,,final
905,039r,N014,#snorm,e-s-,e,,final
906,039r,N014,#snorm,e-s-,e,,final
907,039r,N014,#snorm,|s|auber-s-,|s|auber,,final
908,039r,N015,#snorm,e-s-,e,,final
909,039r,N017,#snorm,halb-s-,halb,,final
910,039r,N017,#snorm,mager-s-,mager,,final
911,039r,N018,#snorm,halb-s-,halb,,final
912,039r,N018,#snorm,e-s-,e,,final
913,039r,N019,#snorm,al-s-,al,,final
914,039r,N021,#snorm,e-s-,e,,final
915,039v,N001,#snorm,e-s-,e,,final
916,039v,N002,#snorm,e-s-,e,,final
917,039v,N006,#snorm,ge|s|oten-s-,ge|s|oten,,final
918,039v,N006,#snorm,|s|peck-s-,|s|peck,,final
919,039v,N008,#snorm,e-s-,e,,final
920,039v,N012,#snorm,e-s-,e,,final
921,039v,N013,#snorm,e-s-,e,,final
922,039v,N014,#snorm,chalb-s-,chalb,,final
923,039v,N015,#snorm,-S-o,,o,initial
924,039v,N019,#snorm,pach-s-,pach,,final
925,039v,N021,#snorm,chalb-s-,chalb,,final
926,040r,N001,#snorm,-S-o,,o,initial
927,040r,N001,#snorm,da-s-,da,,final
928,040r,N004,#snorm,czew=ch-s-,czew=ch,,final
929,040r,N004,#snorm,wa|s|-s-er,wa|s|,er,medial
930,040r,N004,#snorm,da-s-,da,,final
931,040r,N005,#snorm,gelb-s-,gelb,,final
932,040r,N006,#snorm,leg-s-,leg,,final
933,040r,N006,#snorm,e-s-,e,,final
934,040r,N008,#snorm,-S-o,,o,initial
935,040r,N010,#snorm,gib-s-,gib,,final
936,040r,N012,#snorm,-S-o,,o,initial
937,040r,N013,#snorm,-s-y,,y,initial
938,040r,N018,#snorm,e-s-,e,,final
939,040r,N020,#snorm,-S-o,,o,initial
940,040r,N021,#snorm,gehackt-s-,gehackt,,final
941,040v,N012,#snorm,-S-o,,o,initial
942,040v,N015,#snorm,reib-s-,reib,,final
943,040v,N020,#snorm,wa|s|-s-er,wa|s|,er,medial
944,040v,N021,#snorm,chalb-s-,chalb,,final
945,041r,N001,#snorm,e-s-,e,,final
946,041r,N006,#snorm,da-s-,da,,final
947,041r,N007,#snorm,e-s-,e,,final
948,041r,N007,#snorm,e-s-,e,,final
949,041r,N008,#snorm,e-s-,e,,final
950,041r,N009,#snorm,e-s-,e,,final
951,041r,N010,#snorm,e-s-,e,,final
952,041r,N015,#snorm,e-s-,e,,final
953,041r,N017,#snorm,chracla-s-,chracla,,final
954,041r,N017,#snorm,cla-s-,cla,,final
955,041r,N017,#snorm,-S-o,,o,initial
956,041r,N018,#snorm,da-s-,da,,final
957,041r,N019,#snorm,hal-s-,hal,,final
958,041r,N019,#snorm,e-s-,e,,final
959,041v,N001,#snorm,da-s-,da,,final
960,041v,N005,#snorm,da-s-,da,,final
961,041v,N005,#snorm,gla-s-,gla,,final
962,041v,N006,#snorm,da-s-,da,,final
963,041v,N009,#snorm,hal-s-,hal,,final
964,041v,N010,#snorm,hal-s-,hal,,final
965,041v,N011,#snorm,da-s-,da,,final
966,041v,N011,#snorm,gla-s-,gla,,final
967,041v,N012,#snorm,e-s-,e,,final
968,041v,N013,#snorm,da-s-,da,,final
969,041v,N014,#snorm,e-s-,e,,final
970,041v,N015,#snorm,e-s-,e,,final
971,041v,N016,#snorm,pla-s-,pla,,final
972,041v,N016,#snorm,da-s-,da,,final
973,041v,N017,#snorm,cla-s-,cla,,final
974,041v,N017,#snorm,da-s-,da,,final
975,041v,N020,#snorm,da-s-,da,,final
976,041v,N021,#snorm,da-s-,da,,final
977,041v,N021,#snorm,wa|s|-s-er,wa|s|,er,medial
978,042r,N001,#snorm,e-s-,e,,final
979,042r,N002,#snorm,e-s-,e,,final
980,042r,N002,#snorm,e-s-,e,,final
981,042r,N002,#snorm,-s-ich,,ich,initial
982,042r,N003,#snorm,cla-s-,cla,,final
983,042r,N003,#snorm,da-s-,da,,final
984,042r,N004,#snorm,hal-s-,hal,,final
985,042r,N006,#snorm,hir|s||s|-s-,hir|s||s|,,final
986,042r,N007,#snorm,-S-o,,o,initial
987,042r,N008,#snorm,-S-y,,y,initial
988,042r,N008,#snorm,ir-s-,ir,,final
989,042r,N009,#snorm,|s|elber-s-,|s|elber,,final
990,042r,N009,#snorm,da-s-,da,,final
991,042r,N011,#snorm,mach-s-,mach,,final
992,042r,N017,#snorm,wa|s|-s-er,wa|s|,er,medial
993,042r,N020,#snorm,nymb-s-,nymb,,final
994,042v,N001,#snorm,wei|s|-s-,wei|s|,,final
995,042v,N001,#snorm,al-s-,al,,final
996,042v,N002,#snorm,-s-pi|s|czig,,pi|s|czig,initial
997,042v,N007,#snorm,da-s-,da,,final
998,042v,N008,#snorm,e-s-,e,,final
999,042v,N009,#snorm,e-s-,e,,final
1000,042v,N010,#snorm,e-s-,e,,final
1001,042v,N012,#snorm,de-s-,de,,final
1002,042v,N013,#snorm,-S-o,,o,initial
1003,042v,N013,#snorm,da-s-,da,,final
1004,042v,N014,#snorm,e-s-,e,,final
1005,042v,N015,#snorm,da-s-,da,,final
1006,042v,N016,#snorm,da-s-,da,,final
1007,042v,N017,#snorm,e-s-,e,,final
1008,042v,N018,#snorm,e-s-,e,,final
1009,042v,N019,#snorm,|s|to-s-,|s|to,,final
1010,042v,N019,#snorm,da-s-,da,,final
1011,042v,N021,#snorm,da-s-,da,,final
1012,042v,N021,#snorm,chalb-s-,chalb,,final
1013,043r,N001,#snorm,e-s-,e,,final
1014,043r,N002,#snorm,e-s-,e,,final
1015,043r,N003,#snorm,e-s-,e,,final
1016,043r,N004,#snorm,da-s-,da,,final
1017,043r,N004,#snorm,e-s-,e,,final
1018,043r,N005,#snorm,|s|chon-s-,|s|chon,,final
1019,043r,N006,#snorm,da-s-,da,,final
1020,043r,N006,#snorm,wenig-s-,wenig,,final
1021,043r,N007,#snorm,da-s-,da,,final
1022,043r,N007,#snorm,chalb-s-,chalb,,final
1023,043r,N008,#snorm,da-s-,da,,final
1024,043r,N008,#snorm,e-s-,e,,final
1025,043r,N009,#snorm,e-s-,e,,final
1026,043r,N009,#snorm,e-s-,e,,final
1027,043r,N010,#snorm,e-s-,e,,final
1028,043r,N011,#snorm,leg-s-,leg,,final
1029,043r,N012,#snorm,al-s-,al,,final
1030,043r,N012,#snorm,da-s-,da,,final
1031,043r,N013,#snorm,da-s-,da,,final
1032,043r,N016,#snorm,-S-y,,y,initial
1033,043r,N020,#snorm,e-s-,e,,final
1034,043r,N020,#snorm,alle-s-,alle,,final
1035,043r,N020,#snorm,da-s-,da,,final
1036,043r,N021,#snorm,e-s-,e,,final
1037,043v,N001,#snorm,e-s-,e,,final
1038,043v,N003,#snorm,da-s-,da,,final
1039,043v,N004,#snorm,-S-warcz,,warcz,initial
1040,043v,N010,#snorm,mach-s-,mach,,final
1041,043v,N011,#snorm,al-s-,al,,final
1042,043v,N014,#snorm,gro|s|-s-er,gro|s|,er,medial
1043,044r,N001,#snorm,mach-s-,mach,,final
1044,044r,N004,#snorm,al-s-,al,,final
1045,044r,N006,#snorm,-S-ieden,,ieden,initial
1046,044r,N008,#snorm,al-s-,al,,final
1047,044r,N012,#snorm,da-s-,da,,final
1048,044r,N014,#snorm,auw|s|-s-,auw|s|,,final
1049,044r,N014,#snorm,leg-s-,leg,,final
1050,044r,N015,#snorm,wa|s|-s-er,wa|s|,er,medial
1051,044r,N019,#snorm,|s|chr=ipf-s-,|s|chr=ipf,,final
1052,044v,N002,#snorm,e-s-,e,,final
1053,044v,N009,#snorm,mach-s-,mach,,final
1054,044v,N009,#snorm,leg-s-,leg,,final
1055,044v,N010,#snorm,pegew|s|-s-,pegew|s|,,final
1056,044v,N012,#snorm,|s|chel-s-,|s|chel,,final
1057,044v,N014,#snorm,ful-s-,ful,,final
1058,044v,N016,#snorm,al-s-,al,,final
1059,044v,N016,#snorm,pach-s-,pach,,final
1060,044v,N018,#snorm,e-s-,e,,final
1061,045r,N002,#snorm,-S-tol-s-,,tol-s-,initial
1062,045r,N002,#snorm,-S-tol-s-,-S-tol,,final
1063,045r,N004,#snorm,da-s-,da,,final
1064,045r,N004,#snorm,e-s-,e,,final
1065,045r,N004,#snorm,e-s-,e,,final
1066,045r,N006,#snorm,e-s-,e,,final
1067,045r,N006,#snorm,mach|s|-s-,mach|s|,,final
1068,045r,N008,#snorm,pack-s-,pack,,final
1069,045r,N008,#snorm,gib-s-,gib,,final
1070,045r,N011,#snorm,|s|to-s-,|s|to,,final
1071,045r,N012,#snorm,e-s-,e,,final
1072,045r,N013,#snorm,|s|to-s-,|s|to,,final
1073,045r,N014,#snorm,e-s-,e,,final
1074,045r,N016,#snorm,al-s-,al,,final
1075,045r,N016,#snorm,wach|s|-s-,wach|s|,,final
1076,045r,N017,#snorm,da-s-,da,,final
1077,045r,N018,#snorm,e-s-,e,,final
1078,045r,N021,#snorm,hay|s|-s-,hay|s|,,final
1079,045r,N023,#snorm,da-s-,da,,final
1080,045v,N001,#snorm,al-s-,al,,final
1081,045v,N005,#snorm,e-s-,e,,final
1082,045v,N005,#snorm,e-s-,e,,final
1083,045v,N006,#snorm,da-s-,da,,final
1084,045v,N007,#snorm,al-s-,al,,final
1085,045v,N007,#snorm,da-s-,da,,final
1086,045v,N008,#snorm,e-s-,e,,final
1087,045v,N010,#snorm,da-s-,da,,final
1088,045v,N014,#snorm,da-s-,da,,final
1089,045v,N015,#snorm,da-s-,da,,final
1090,045v,N017,#snorm,al-s-,al,,final
1091,045v,N017,#snorm,da-s-,da,,final
1092,045v,N018,#snorm,e-s-,e,,final
1093,045v,N019,#snorm,|s|pi-s-,|s|pi,,final
1094,045v,N019,#snorm,|s|to-s-,|s|to,,final
1095,046r,N002,#snorm,|s|to-s-,|s|to,,final
1096,046r,N004,#snorm,da-s-,da,,final
1097,046r,N006,#snorm,wei-s-,wei,,final
1098,046r,N007,#snorm,e-s-,e,,final
1099,046r,N008,#snorm,wein-s-,wein,,final
1100,046r,N008,#snorm,e-s-,e,,final
1101,046r,N009,#snorm,e-s-,e,,final
1102,046r,N010,#snorm,da-s-,da,,final
1103,046r,N012,#snorm,al-s-,al,,final
1104,046r,N015,#snorm,gew-s-,gew,,final
1105,046r,N020,#snorm,da-s-,da,,final
1106,046r,N022,#snorm,da-s-,da,,final
1107,046v,N001,#snorm,|s|to-s-,|s|to,,final
1108,046v,N003,#snorm,al-s-,al,,final
1109,046v,N007,#snorm,-S-toß,,toß,initial
1110,046v,N007,#snorm,|s|pi-s-el,|s|pi,el,medial
1111,046v,N008,#snorm,al-s-,al,,final
1112,046v,N010,#snorm,weyn-s-,weyn,,final
1113,046v,N012,#snorm,e-s-,e,,final
1114,046v,N014,#snorm,|s|treich-s-,|s|treich,,final
1115,046v,N015,#snorm,pheffer-s-,pheffer,,final
1116,046v,N016,#snorm,da-s-,da,,final
1117,046v,N017,#snorm,rayn-s-,rayn,,final
1118,046v,N018,#snorm,gew-s-,gew,,final
1119,046v,N018,#snorm,da-s-,da,,final
1120,046v,N019,#snorm,da-s-,da,,final
1121,046v,N019,#snorm,e-s-,e,,final
