folio,line,type,word,pre_text,after_text
031v,N013,#snorm,e-s-,e,
031v,N014,#snorm,da-s-,da,
031v,N014,#snorm,wa|s|-s-er,wa|s|,er
031v,N014,#snorm,e-s-,e,
031v,N015,#snorm,al-s-,al,
031v,N015,#snorm,e-s-,e,
031v,N016,#snorm,al-s-,al,
031v,N019,#snorm,e-s-,e,
031v,N020,#snorm,-S-o,,o
031v,N021,#snorm,ain-s-,ain,
032r,N001,#snorm,meng-s-,meng,
032r,N006,#snorm,e-s-,e,
032r,N007,#snorm,e-s-,e,
032r,N009,#snorm,-S-o,,o
032r,N010,#snorm,pren-s-,pren,
032r,N013,#snorm,ful-s-,ful,
032r,N014,#snorm,pren-s-,pren,
032r,N018,#snorm,pachen-s-,pachen,
032r,N019,#snorm,-S-machen,,machen
032r,N019,#snorm,-S-o,,o
032r,N021,#snorm,pren-s-,pren,
032v,N001,#snorm,wa|s|-s-er,wa|s|,er
032v,N003,#snorm,da-s-,da,
032v,N006,#snorm,-S-o,,o
032v,N006,#snorm,wa|s|-s-er,wa|s|,er
032v,N007,#snorm,da-s-,da,
032v,N008,#snorm,da-s-,da,
032v,N008,#snorm,e-s-,e,
032v,N008,#snorm,-S-o,,o
032v,N010,#snorm,da-s-,da,
032v,N010,#snorm,-S-o,,o
032v,N012,#snorm,e-s-,e,
032v,N013,#snorm,e-s-,e,
032v,N015,#snorm,-S-o,,o
032v,N018,#snorm,we=nig-s-,we=nig,
032v,N018,#snorm,da-s-,da,
032v,N019,#snorm,|s|treich-s-,|s|treich,
032v,N020,#snorm,e-s-,e,
032v,N020,#snorm,|s|alb-s-,|s|alb,
032v,N021,#snorm,pachen-s-,pachen,
032v,N022,#snorm,-S-o,,o
033r,N002,#snorm,plaite-s-,plaite,
033r,N002,#snorm,da-s-,da,
033r,N004,#snorm,da-s-,da,
033r,N004,#snorm,e-s-,e,
033r,N007,#snorm,da-s-,da,
033r,N008,#snorm,-S-nitten,,nitten
033r,N009,#snorm,da-s-,da,
033r,N010,#snorm,da-s-,da,
033r,N011,#snorm,pachen-s-,pachen,
033r,N012,#snorm,al-s-,al,
033r,N012,#snorm,-S-o,,o
033r,N013,#snorm,halbe-s-,halbe,
033r,N014,#snorm,da-s-,da,
033r,N014,#snorm,e-s-,e,
033r,N015,#snorm,da-s-,da,
033r,N015,#snorm,da-s-,da,
033r,N016,#snorm,da-s-,da,
033r,N016,#snorm,e-s-,e,
033r,N016,#snorm,al-s-,al,
033r,N017,#snorm,da-s-,da,
033r,N017,#snorm,ckimp-s-,ckimp,
033r,N017,#snorm,al-s-,al,
033r,N018,#snorm,e-s-,e,
033r,N020,#snorm,e-s-,e,
033r,N021,#snorm,-S-malcz,,malcz
033r,N021,#snorm,e-s-,e,
033v,N002,#snorm,rain-s-,rain,
033v,N002,#snorm,wa|s|-s-er,wa|s|,er
033v,N004,#snorm,wermib-s-,wermib,
033v,N007,#snorm,-S-o,,o
033v,N013,#snorm,e-s-,e,
033v,N013,#snorm,geverb-s-,geverb,
033v,N014,#snorm,erbel-s-,erbel,
033v,N014,#snorm,da-s-,da,
033v,N014,#snorm,alle-s-,alle,
033v,N015,#snorm,rain-s-,rain,
033v,N015,#snorm,wa|s|-s-er,wa|s|,er
033v,N016,#snorm,da-s-,da,
033v,N017,#snorm,da-s-,da,
033v,N017,#snorm,e-s-,e,
033v,N018,#snorm,-s-ynibellen,,ynibellen
033v,N018,#snorm,i|s|-s-+,i|s|,+
034r,N003,#snorm,e-s-,e,
034r,N004,#snorm,|s|to-s-,|s|to,
034r,N005,#snorm,e-s-,e,
034r,N006,#snorm,e-s-,e,
034r,N007,#snorm,al-s-,al,
034r,N009,#snorm,e-s-,e,
034r,N014,#snorm,da-s-,da,
034r,N014,#snorm,e-s-,e,
034r,N015,#snorm,e-s-,e,
034r,N016,#snorm,mag-s-,mag,
034r,N017,#snorm,e-s-,e,
034r,N018,#snorm,gib-s-,gib,
034v,N001,#snorm,da-s-,da,
034v,N005,#snorm,e-s-,e,
034v,N007,#snorm,wey|s|-s-,wey|s|,
034v,N009,#snorm,da-s-,da,
034v,N010,#snorm,da-s-,da,
034v,N012,#snorm,da-s-,da,
034v,N013,#snorm,|s|weine-s-,|s|weine,
034v,N016,#snorm,-S-o,,o
034v,N017,#snorm,|s|to-s-,|s|to,
034v,N017,#snorm,e-s-,e,
034v,N019,#snorm,da-s-,da,
035r,N002,#snorm,-S-o,,o
035r,N003,#snorm,-S-tucken,,tucken
035r,N006,#snorm,e-s-,e,
035r,N007,#snorm,e-s-,e,
035r,N008,#snorm,al-s-,al,
035r,N008,#snorm,al-s-,al,
035r,N009,#snorm,e-s-,e,
035r,N013,#snorm,wa|s|-s-er,wa|s|,er
035r,N015,#snorm,da-s-,da,
035r,N018,#snorm,wa|s|-s-er,wa|s|,er
035r,N018,#snorm,gew|s|-s-,gew|s|,
035r,N018,#snorm,-s-y,,y
035r,N021,#snorm,da-s-,da,
035v,N006,#snorm,da-s-,da,
035v,N007,#snorm,ha-s-t,ha,t
035v,N007,#snorm,-S-o,,o
035v,N010,#snorm,da-s-,da,
035v,N016,#snorm,vn-s-,vn,
035v,N018,#snorm,-S-o,,o
035v,N019,#snorm,e-s-,e,
036r,N003,#snorm,e-s-,e,
036r,N004,#snorm,e-s-,e,
036r,N005,#snorm,e-s-,e,
036r,N005,#snorm,e-s-,e,
036r,N007,#snorm,-S-o,,o
036r,N008,#snorm,da-s-,da,
036r,N008,#snorm,da-s-,da,
036r,N009,#snorm,da-s-,da,
036r,N011,#snorm,da-s-,da,
036r,N012,#snorm,e-s-,e,
036r,N014,#snorm,e-s-,e,
036r,N014,#snorm,e-s-,e,
036r,N015,#snorm,da-s-,da,
036r,N015,#snorm,e-s-,e,
036r,N017,#snorm,e-s-,e,
036r,N017,#snorm,da-s-,da,
036r,N017,#snorm,e-s-,e,
036r,N018,#snorm,e-s-,e,
036r,N019,#snorm,e-s-,e,
036r,N020,#snorm,e-s-,e,
036v,N001,#snorm,da-s-,da,
036v,N002,#snorm,e-s-,e,
036v,N003,#snorm,e-s-,e,
036v,N003,#snorm,da-s-,da,
036v,N013,#snorm,-S-o,,o
036v,N013,#snorm,wa|s|-s-er,wa|s|,er
036v,N016,#snorm,e-s-,e,
036v,N016,#snorm,ander-s-,ander,
036v,N018,#snorm,da-s-,da,
036v,N018,#snorm,da-s-,da,
036v,N019,#snorm,e-s-,e,
036v,N021,#snorm,-S-o,,o
037r,N002,#snorm,da-s-,da,
037r,N003,#snorm,e-s-,e,
037r,N006,#snorm,al-s-,al,
037r,N007,#snorm,da-s-,da,
037r,N008,#snorm,da-s-,da,
037r,N008,#snorm,au|s||s|-s-,au|s||s|,
037r,N009,#snorm,|s|amb-s-,|s|amb,
037r,N012,#snorm,e-s-,e,
037r,N012,#snorm,melb-s-,melb,
037r,N014,#snorm,chro-s-,chro,
037r,N015,#snorm,-S-o,,o
037r,N018,#snorm,da-s-,da,
037r,N021,#snorm,-s-malcz,,malcz
037r,N021,#snorm,e-s-,e,
037v,N001,#snorm,alle-s-,alle,
037v,N002,#snorm,e-s-,e,
037v,N003,#snorm,e-s-,e,
037v,N006,#snorm,reib-s-,reib,
037v,N008,#snorm,e-s-,e,
037v,N008,#snorm,mach-s-,mach,
037v,N011,#snorm,-S-o,,o
037v,N012,#snorm,wa|s|-s-er,wa|s|,er
037v,N015,#snorm,e-s-,e,
037v,N015,#snorm,|s|to-s-,|s|to,
037v,N015,#snorm,e-s-,e,
037v,N016,#snorm,e-s-,e,
037v,N019,#snorm,de-s-,de,
038r,N003,#snorm,-S-y,,y
038r,N005,#snorm,e-s-,e,
038r,N012,#snorm,e-s-,e,
038r,N012,#snorm,e-s-,e,
038r,N015,#snorm,-S-neyd,,neyd
038r,N016,#snorm,e-s-,e,
038r,N019,#snorm,da-s-,da,
038v,N001,#snorm,e-s-,e,
038v,N007,#snorm,e-s-,e,
038v,N008,#snorm,da-s-,da,
038v,N009,#snorm,e-s-,e,
038v,N012,#snorm,da-s-,da,
038v,N012,#snorm,fuam-s-,fuam,
038v,N014,#snorm,da-s-,da,
038v,N014,#snorm,da-s-,da,
038v,N015,#snorm,e-s-,e,
038v,N016,#snorm,da-s-,da,
038v,N017,#snorm,e-s-,e,
038v,N018,#snorm,gmue|s|-s-,gmue|s|,
038v,N019,#snorm,-S-weine-s-,,weine-s-
038v,N019,#snorm,-S-weine-s-,-S-weine,
038v,N020,#snorm,la-s-,la,
038v,N020,#snorm,e-s-,e,
038v,N021,#snorm,e-s-,e,
038v,N022,#snorm,da-s-,da,
038v,N022,#snorm,mue|s|-s-,mue|s|,
038v,N022,#snorm,wein-s-,wein,
039r,N002,#snorm,e-s-,e,
039r,N005,#snorm,da-s-,da,
039r,N005,#snorm,leg-s-,leg,
039r,N006,#snorm,e-s-,e,
039r,N007,#snorm,e-s-,e,
039r,N008,#snorm,e-s-,e,
039r,N010,#snorm,e-s-,e,
039r,N010,#snorm,e-s-,e,
039r,N013,#snorm,e-s-,e,
039r,N013,#snorm,e-s-,e,
039r,N014,#snorm,e-s-,e,
039r,N014,#snorm,e-s-,e,
039r,N014,#snorm,|s|auber-s-,|s|auber,
039r,N015,#snorm,e-s-,e,
039r,N017,#snorm,halb-s-,halb,
039r,N017,#snorm,mager-s-,mager,
039r,N018,#snorm,halb-s-,halb,
039r,N018,#snorm,e-s-,e,
039r,N019,#snorm,al-s-,al,
039r,N021,#snorm,e-s-,e,
039v,N001,#snorm,e-s-,e,
039v,N002,#snorm,e-s-,e,
039v,N006,#snorm,ge|s|oten-s-,ge|s|oten,
039v,N006,#snorm,|s|peck-s-,|s|peck,
039v,N008,#snorm,e-s-,e,
039v,N012,#snorm,e-s-,e,
039v,N013,#snorm,e-s-,e,
039v,N014,#snorm,chalb-s-,chalb,
039v,N015,#snorm,-S-o,,o
039v,N019,#snorm,pach-s-,pach,
039v,N021,#snorm,chalb-s-,chalb,
040r,N001,#snorm,-S-o,,o
040r,N001,#snorm,da-s-,da,
040r,N004,#snorm,czew=ch-s-,czew=ch,
040r,N004,#snorm,wa|s|-s-er,wa|s|,er
040r,N004,#snorm,da-s-,da,
040r,N005,#snorm,gelb-s-,gelb,
040r,N006,#snorm,leg-s-,leg,
040r,N006,#snorm,e-s-,e,
040r,N008,#snorm,-S-o,,o
040r,N010,#snorm,gib-s-,gib,
040r,N012,#snorm,-S-o,,o
040r,N013,#snorm,-s-y,,y
040r,N018,#snorm,e-s-,e,
040r,N020,#snorm,-S-o,,o
040r,N021,#snorm,gehackt-s-,gehackt,
040v,N012,#snorm,-S-o,,o
040v,N015,#snorm,reib-s-,reib,
040v,N020,#snorm,wa|s|-s-er,wa|s|,er
040v,N021,#snorm,chalb-s-,chalb,
041r,N001,#snorm,e-s-,e,
041r,N006,#snorm,da-s-,da,
041r,N007,#snorm,e-s-,e,
041r,N007,#snorm,e-s-,e,
041r,N008,#snorm,e-s-,e,
041r,N009,#snorm,e-s-,e,
041r,N010,#snorm,e-s-,e,
041r,N015,#snorm,e-s-,e,
041r,N017,#snorm,chracla-s-,chracla,
041r,N017,#snorm,cla-s-,cla,
041r,N017,#snorm,-S-o,,o
041r,N018,#snorm,da-s-,da,
041r,N019,#snorm,hal-s-,hal,
041r,N019,#snorm,e-s-,e,
041v,N001,#snorm,da-s-,da,
041v,N005,#snorm,da-s-,da,
041v,N005,#snorm,gla-s-,gla,
041v,N006,#snorm,da-s-,da,
041v,N009,#snorm,hal-s-,hal,
041v,N010,#snorm,hal-s-,hal,
041v,N011,#snorm,da-s-,da,
041v,N011,#snorm,gla-s-,gla,
041v,N012,#snorm,e-s-,e,
041v,N013,#snorm,da-s-,da,
041v,N014,#snorm,e-s-,e,
041v,N015,#snorm,e-s-,e,
041v,N016,#snorm,pla-s-,pla,
041v,N016,#snorm,da-s-,da,
041v,N017,#snorm,cla-s-,cla,
041v,N017,#snorm,da-s-,da,
041v,N020,#snorm,da-s-,da,
041v,N021,#snorm,da-s-,da,
041v,N021,#snorm,wa|s|-s-er,wa|s|,er
042r,N001,#snorm,e-s-,e,
042r,N002,#snorm,e-s-,e,
042r,N002,#snorm,e-s-,e,
042r,N002,#snorm,-s-ich,,ich
042r,N003,#snorm,cla-s-,cla,
042r,N003,#snorm,da-s-,da,
042r,N004,#snorm,hal-s-,hal,
042r,N006,#snorm,hir|s||s|-s-,hir|s||s|,
042r,N007,#snorm,-S-o,,o
042r,N008,#snorm,-S-y,,y
042r,N008,#snorm,ir-s-,ir,
042r,N009,#snorm,|s|elber-s-,|s|elber,
042r,N009,#snorm,da-s-,da,
042r,N011,#snorm,mach-s-,mach,
042r,N017,#snorm,wa|s|-s-er,wa|s|,er
042r,N020,#snorm,nymb-s-,nymb,
042v,N001,#snorm,wei|s|-s-,wei|s|,
042v,N001,#snorm,al-s-,al,
042v,N002,#snorm,-s-pi|s|czig,,pi|s|czig
042v,N007,#snorm,da-s-,da,
042v,N008,#snorm,e-s-,e,
042v,N009,#snorm,e-s-,e,
042v,N010,#snorm,e-s-,e,
042v,N012,#snorm,de-s-,de,
042v,N013,#snorm,-S-o,,o
042v,N013,#snorm,da-s-,da,
042v,N014,#snorm,e-s-,e,
042v,N015,#snorm,da-s-,da,
042v,N016,#snorm,da-s-,da,
042v,N017,#snorm,e-s-,e,
042v,N018,#snorm,e-s-,e,
042v,N019,#snorm,|s|to-s-,|s|to,
042v,N019,#snorm,da-s-,da,
042v,N021,#snorm,da-s-,da,
042v,N021,#snorm,chalb-s-,chalb,
043r,N001,#snorm,e-s-,e,
043r,N002,#snorm,e-s-,e,
043r,N003,#snorm,e-s-,e,
043r,N004,#snorm,da-s-,da,
043r,N004,#snorm,e-s-,e,
043r,N005,#snorm,|s|chon-s-,|s|chon,
043r,N006,#snorm,da-s-,da,
043r,N006,#snorm,wenig-s-,wenig,
043r,N007,#snorm,da-s-,da,
043r,N007,#snorm,chalb-s-,chalb,
043r,N008,#snorm,da-s-,da,
043r,N008,#snorm,e-s-,e,
043r,N009,#snorm,e-s-,e,
043r,N009,#snorm,e-s-,e,
043r,N010,#snorm,e-s-,e,
043r,N011,#snorm,leg-s-,leg,
043r,N012,#snorm,al-s-,al,
043r,N012,#snorm,da-s-,da,
043r,N013,#snorm,da-s-,da,
043r,N016,#snorm,-S-y,,y
043r,N020,#snorm,e-s-,e,
043r,N020,#snorm,alle-s-,alle,
043r,N020,#snorm,da-s-,da,
043r,N021,#snorm,e-s-,e,
043v,N001,#snorm,e-s-,e,
043v,N003,#snorm,da-s-,da,
043v,N004,#snorm,-S-warcz,,warcz
043v,N010,#snorm,mach-s-,mach,
043v,N011,#snorm,al-s-,al,
043v,N014,#snorm,gro|s|-s-er,gro|s|,er
044r,N001,#snorm,mach-s-,mach,
044r,N004,#snorm,al-s-,al,
044r,N006,#snorm,-S-ieden,,ieden
044r,N008,#snorm,al-s-,al,
044r,N012,#snorm,da-s-,da,
044r,N014,#snorm,auw|s|-s-,auw|s|,
044r,N014,#snorm,leg-s-,leg,
044r,N015,#snorm,wa|s|-s-er,wa|s|,er
044r,N019,#snorm,|s|chr=ipf-s-,|s|chr=ipf,
044v,N002,#snorm,e-s-,e,
044v,N009,#snorm,mach-s-,mach,
044v,N009,#snorm,leg-s-,leg,
044v,N010,#snorm,pegew|s|-s-,pegew|s|,
044v,N012,#snorm,|s|chel-s-,|s|chel,
044v,N014,#snorm,ful-s-,ful,
044v,N016,#snorm,al-s-,al,
044v,N016,#snorm,pach-s-,pach,
044v,N018,#snorm,e-s-,e,
045r,N002,#snorm,-S-tol-s-,,tol-s-
045r,N002,#snorm,-S-tol-s-,-S-tol,
045r,N004,#snorm,da-s-,da,
045r,N004,#snorm,e-s-,e,
045r,N004,#snorm,e-s-,e,
045r,N006,#snorm,e-s-,e,
045r,N006,#snorm,mach|s|-s-,mach|s|,
045r,N008,#snorm,pack-s-,pack,
045r,N008,#snorm,gib-s-,gib,
045r,N011,#snorm,|s|to-s-,|s|to,
045r,N012,#snorm,e-s-,e,
045r,N013,#snorm,|s|to-s-,|s|to,
045r,N014,#snorm,e-s-,e,
045r,N016,#snorm,al-s-,al,
045r,N016,#snorm,wach|s|-s-,wach|s|,
045r,N017,#snorm,da-s-,da,
045r,N018,#snorm,e-s-,e,
045r,N021,#snorm,hay|s|-s-,hay|s|,
045r,N023,#snorm,da-s-,da,
045v,N001,#snorm,al-s-,al,
045v,N005,#snorm,e-s-,e,
045v,N005,#snorm,e-s-,e,
045v,N006,#snorm,da-s-,da,
045v,N007,#snorm,al-s-,al,
045v,N007,#snorm,da-s-,da,
045v,N008,#snorm,e-s-,e,
045v,N010,#snorm,da-s-,da,
045v,N014,#snorm,da-s-,da,
045v,N015,#snorm,da-s-,da,
045v,N017,#snorm,al-s-,al,
045v,N017,#snorm,da-s-,da,
045v,N018,#snorm,e-s-,e,
045v,N019,#snorm,|s|pi-s-,|s|pi,
045v,N019,#snorm,|s|to-s-,|s|to,
046r,N002,#snorm,|s|to-s-,|s|to,
046r,N004,#snorm,da-s-,da,
046r,N006,#snorm,wei-s-,wei,
046r,N007,#snorm,e-s-,e,
046r,N008,#snorm,wein-s-,wein,
046r,N008,#snorm,e-s-,e,
046r,N009,#snorm,e-s-,e,
046r,N010,#snorm,da-s-,da,
046r,N012,#snorm,al-s-,al,
046r,N015,#snorm,gew-s-,gew,
046r,N020,#snorm,da-s-,da,
046r,N022,#snorm,da-s-,da,
046v,N001,#snorm,|s|to-s-,|s|to,
046v,N003,#snorm,al-s-,al,
046v,N007,#snorm,-S-toß,,toß
046v,N007,#snorm,|s|pi-s-el,|s|pi,el
046v,N008,#snorm,al-s-,al,
046v,N010,#snorm,weyn-s-,weyn,
046v,N012,#snorm,e-s-,e,
046v,N014,#snorm,|s|treich-s-,|s|treich,
046v,N015,#snorm,pheffer-s-,pheffer,
046v,N016,#snorm,da-s-,da,
046v,N017,#snorm,rayn-s-,rayn,
046v,N018,#snorm,gew-s-,gew,
046v,N018,#snorm,da-s-,da,
046v,N019,#snorm,da-s-,da,
046v,N019,#snorm,e-s-,e,
046v,N021,#snorm,e-s-,e,
047r,N004,#snorm,da-s-,da,
047r,N004,#snorm,da-s-,da,
047r,N007,#snorm,al-s-,al,
047r,N013,#snorm,da-s-,da,
047r,N015,#snorm,da-s-,da,
047r,N021,#snorm,da-s-,da,
047r,N022,#snorm,da-s-,da,
047r,N022,#snorm,da-s-,da,
047v,N002,#snorm,kalb-s-,kalb,
047v,N004,#snorm,-S-peck,,peck
047v,N007,#snorm,e-s-,e,
047v,N013,#snorm,ferib-s-,ferib,
047v,N013,#snorm,da-s-,da,
047v,N021,#snorm,verib|s|-s-,verib|s|,
047v,N022,#snorm,leg-s-,leg,
047v,N023,#snorm,gew=|s|-s-,gew=|s|,
048r,N001,#snorm,verib-s-,verib,
048r,N007,#snorm,|s|to-s-,|s|to,
048r,N008,#snorm,-S-o,,o
048r,N012,#snorm,da-s-,da,
048r,N012,#snorm,e-s-,e,
048r,N012,#snorm,al-s-,al,
048r,N014,#snorm,|s|to-s-,|s|to,
048r,N018,#snorm,da-s-,da,
048r,N019,#snorm,da-s-,da,
048r,N021,#snorm,hack-s-,hack,
048r,N021,#snorm,al-s-,al,
048v,N001,#snorm,e-s-,e,
048v,N002,#snorm,pfeffer-s-,pfeffer,
048v,N002,#snorm,mache-s-,mache,
048v,N004,#snorm,flei|s|chmue-s-,flei|s|chmue,
048v,N008,#snorm,wei-s-,wei,
048v,N010,#snorm,e-s-,e,
048v,N013,#snorm,al-s-,al,
048v,N015,#snorm,e-s-,e,
048v,N016,#snorm,e-s-,e,
049r,N007,#snorm,al-s-,al,
049r,N017,#snorm,au|s|-s-,au|s|,
049r,N019,#snorm,da-s-,da,
049v,N002,#snorm,da-s-,da,
049v,N003,#snorm,e-s-,e,
049v,N004,#snorm,e-s-,e,
049v,N005,#snorm,e-s-,e,
049v,N006,#snorm,ettwa-s-,ettwa,
049v,N007,#snorm,mach-s-,mach,
049v,N008,#snorm,wa|s|-s-er,wa|s|,er
049v,N008,#snorm,da-s-,da,
049v,N009,#snorm,de-s-,de,
049v,N009,#snorm,morgen-s-,morgen,
049v,N010,#snorm,au-s-,au,
049v,N010,#snorm,wa|s|-s-er,wa|s|,er
049v,N011,#snorm,ander-s-,ander,
049v,N011,#snorm,wa|s|-s-er,wa|s|,er
049v,N013,#snorm,da-s-,da,
049v,N014,#snorm,-S-o,,o
049v,N014,#snorm,da-s-,da,
049v,N016,#snorm,da-s-,da,
049v,N016,#snorm,e-s-,e,
049v,N017,#snorm,-S-o,,o
049v,N019,#snorm,mu-s-cat,mu,cat
049v,N019,#snorm,e-s-,e,
049v,N020,#snorm,da-s-,da,
049v,N020,#snorm,alle-s-,alle,
049v,N022,#snorm,e-s-,e,
050r,N001,#snorm,e-s-,e,
050r,N002,#snorm,e-s-,e,
050r,N002,#snorm,da-s-,da,
050r,N003,#snorm,e-s-,e,
050r,N005,#snorm,-S-o,,o
050r,N009,#snorm,prott-s-,prott,
050r,N010,#snorm,da-s-,da,
050r,N015,#snorm,da-s-,da,
050r,N016,#snorm,e-s-,e,
050r,N016,#snorm,da-s-,da,
050r,N017,#snorm,e-s-,e,
050r,N018,#snorm,e-s-,e,
050r,N021,#snorm,eir-s-,eir,
050v,N002,#snorm,-S-o,,o
050v,N003,#snorm,da-s-,da,
050v,N006,#snorm,da-s-,da,
050v,N007,#snorm,da-s-,da,
050v,N007,#snorm,l-s-,l,
050v,N008,#snorm,|s|treich-s-,|s|treich,
050v,N009,#snorm,da-s-,da,
050v,N009,#snorm,da-s-,da,
050v,N011,#snorm,da-s-,da,
050v,N012,#snorm,e-s-,e,
050v,N012,#snorm,da-s-,da,
050v,N013,#snorm,e-s-,e,
050v,N013,#snorm,da-s-,da,
050v,N015,#snorm,al-s-,al,
050v,N016,#snorm,welig-s-,welig,
050v,N016,#snorm,da-s-,da,
050v,N017,#snorm,e-s-,e,
050v,N019,#snorm,da-s-,da,
051r,N004,#snorm,waich-s-,waich,
051r,N005,#snorm,e-s-,e,
051r,N008,#snorm,e-s-,e,
051r,N008,#snorm,da-s-,da,
051r,N009,#snorm,|s|treych-s-,|s|treych,
051r,N010,#snorm,e-s-,e,
051r,N010,#snorm,wei-s-,wei,
051r,N010,#snorm,mer-s-,mer,
051r,N011,#snorm,e-s-,e,
051r,N012,#snorm,e-s-,e,
051r,N013,#snorm,mu-s-ca,mu,ca
051r,N013,#snorm,da-s-,da,
051r,N013,#snorm,e-s-,e,
051r,N015,#snorm,da-s-,da,
051r,N016,#snorm,da-s-,da,
051r,N017,#snorm,da-s-,da,
051r,N018,#snorm,da-s-,da,
051r,N018,#snorm,da-s-,da,
051r,N019,#snorm,dar-s-,dar,
051r,N019,#snorm,e-s-,e,
051v,N001,#snorm,e-s-,e,
051v,N003,#snorm,gew-s-,gew,
051v,N003,#snorm,da-s-,da,
051v,N003,#snorm,da-s-,da,
051v,N004,#snorm,da-s-,da,
051v,N005,#snorm,e-s-,e,
051v,N006,#snorm,e-s-,e,
051v,N008,#snorm,da-s-,da,
051v,N010,#snorm,da-s-,da,
051v,N010,#snorm,da-s-,da,
051v,N011,#snorm,e-s-,e,
051v,N011,#snorm,da-s-,da,
051v,N011,#snorm,e-s-,e,
051v,N013,#snorm,da-s-,da,
051v,N014,#snorm,da-s-,da,
051v,N014,#snorm,hal-s-,hal,
051v,N014,#snorm,al-s-,al,
051v,N015,#snorm,e-s-+,e,+
051v,N017,#snorm,e-s-,e,
051v,N018,#snorm,hal-s-,hal,
051v,N018,#snorm,da-s-,da,
051v,N018,#snorm,e-s-,e,
051v,N019,#snorm,-S-nell,,nell
051v,N019,#snorm,e-s-,e,
052r,N007,#snorm,al-s-,al,
052r,N011,#snorm,e-s-,e,
052r,N011,#snorm,-S-o,,o
052r,N012,#snorm,man-s-,man,
052r,N013,#snorm,pachen-s-,pachen,
052r,N016,#snorm,al-s-,al,
052r,N016,#snorm,al-s-,al,
052r,N017,#snorm,al-s-,al,
052r,N017,#snorm,e-s-,e,
052r,N019,#snorm,e-s-,e,
052r,N021,#snorm,al-s-,al,
052r,N021,#snorm,da-s-,da,
052v,N001,#snorm,da-s-,da,
052v,N003,#snorm,e-s-,e,
052v,N003,#snorm,e-s-,e,
052v,N004,#snorm,e-s-,e,
052v,N005,#snorm,Imda-s-,Imda,
052v,N006,#snorm,da-s-,da,
052v,N006,#snorm,da-s-,da,
052v,N007,#snorm,da-s-,da,
052v,N010,#snorm,e-s-,e,
052v,N010,#snorm,al-s-,al,
052v,N012,#snorm,da-s-,da,
052v,N014,#snorm,da-s-,da,
052v,N014,#snorm,e-s-,e,
052v,N015,#snorm,da-s-,da,
052v,N016,#snorm,da-s-,da,
052v,N017,#snorm,e-s-,e,
052v,N018,#snorm,da-s-,da,
052v,N019,#snorm,e-s-,e,
052v,N019,#snorm,e-s-,e,
052v,N020,#snorm,chal-s-,chal,
053r,N004,#snorm,da-s-,da,
053r,N009,#snorm,da-s-,da,
053r,N010,#snorm,ein-s-,ein,
053r,N011,#snorm,da-s-,da,
053r,N017,#snorm,da-s-,da,
053r,N017,#snorm,al-s-,al,
053r,N019,#snorm,e-s-,e,
053v,N002,#snorm,wa|s|-s-er,wa|s|,er
053v,N016,#snorm,da-s-,da,
053v,N016,#snorm,al-s-,al,
053v,N019,#snorm,-S-nuer,,nuer
054r,N001,#snorm,al-s-,al,
054r,N001,#snorm,da-s-,da,
054r,N004,#snorm,man-s-,man,
054r,N010,#snorm,da-s-,da,
054r,N014,#snorm,da-s-,da,
054r,N019,#snorm,al-s-,al,
054r,N019,#snorm,da-s-,da,
054r,N020,#snorm,da-s-,da,
054r,N021,#snorm,da-s-,da,
054v,N002,#snorm,da-s-,da,
054v,N002,#snorm,da-s-,da,
054v,N003,#snorm,la|s|-s-,la|s|,
054v,N004,#snorm,e-s-,e,
054v,N004,#snorm,e-s-,e,
054v,N005,#snorm,e-s-,e,
054v,N010,#snorm,da-s-,da,
054v,N010,#snorm,e-s-,e,
054v,N010,#snorm,al-s-,al,
054v,N012,#snorm,melb-s-,melb,
054v,N013,#snorm,e-s-,e,
054v,N014,#snorm,da-s-,da,
054v,N015,#snorm,da-s-,da,
054v,N016,#snorm,da-s-,da,
054v,N018,#snorm,da-s-,da,
054v,N021,#snorm,e-s-,e,
055r,N004,#snorm,da-s-,da,
055r,N005,#snorm,wa|s|-s-er,wa|s|,er
055r,N010,#snorm,mu-s-ca,mu,ca
055r,N011,#snorm,ain-s-,ain,
055r,N011,#snorm,al-s-,al,
055r,N011,#snorm,al-s-,al,
055r,N012,#snorm,e-s-,e,
055r,N013,#snorm,mu-s-ca,mu,ca
055r,N014,#snorm,temperiri-s-,temperiri,
055r,N016,#snorm,-s-ten,,ten
055r,N017,#snorm,da-s-,da,
055r,N017,#snorm,e-s-,e,
055v,N002,#snorm,-s-ey,,ey
055v,N005,#snorm,pi-s-,pi,
055v,N006,#snorm,da-s-,da,
055v,N009,#snorm,wa|s|-s-er,wa|s|,er
055v,N010,#snorm,da-s-,da,
055v,N012,#snorm,-S-o,,o
055v,N012,#snorm,al-s-,al,
055v,N013,#snorm,pi-s-,pi,
055v,N013,#snorm,da-s-,da,
055v,N013,#snorm,wa|s|-s-er,wa|s|,er
055v,N013,#snorm,-S-o,,o
055v,N014,#snorm,e-s-,e,
055v,N015,#snorm,da-s-,da,
055v,N016,#snorm,da-s-,da,
056r,N001,#snorm,da-s-,da,
056r,N004,#snorm,da-s-,da,
056r,N005,#snorm,da-s-,da,
056r,N005,#snorm,da-s-,da,
056r,N006,#snorm,e-s-,e,
056r,N006,#snorm,da-s-,da,
056r,N009,#snorm,da-s-,da,
056r,N014,#snorm,-s-y,,y
056r,N017,#snorm,e-s-,e,
