,folio,line,type,word,pre_text,after_text,position
0,011r,N002,#slong,|s|o,,o,initial
1,011r,N003,#slong,|s|treich,,treich,initial
2,011r,N005,#slong,vi|s|ch,vi,ch,medial
3,011r,N006,#slong,vi|s|ch,vi,ch,medial
4,011r,N006,#slong,ha|s|t,ha,t,medial
5,011r,N006,#slong,|s|o,,o,initial
6,011r,N007,#slong,wa|s|-s-er,wa,-s-er,medial
7,011r,N008,#slong,richcz|s|t,richcz,t,medial
8,011r,N008,#slong,|s|o,,o,initial
9,011r,N008,#slong,|s|neydt,,neydt,initial
10,011r,N009,#slong,|s|emmel,,emmel,initial
11,011r,N009,#slong,mag|s|tu,mag,tu,medial
12,011r,N010,#slong,|s|uppen,,uppen,initial
13,011r,N012,#slong,rei|s|ch,rei,ch,medial
14,011r,N012,#slong,|s|,,,initial
15,011r,N012,#slong,|s|ewdt,,ewdt,initial
16,011r,N013,#slong,rei|s|ch,rei,ch,medial
17,011r,N013,#slong,wa|s|-s-er,wa,-s-er,medial
18,011r,N013,#slong,|s|ich,,ich,initial
19,011r,N014,#slong,va|s|t,va,t,medial
20,011r,N014,#slong,ver|s|iedt,ver,iedt,medial
21,011r,N014,#slong,|s|eich,,eich,initial
22,011r,N014,#slong,|s|chon,,chon,initial
23,011r,N015,#slong,|s|cherben,,cherben,initial
24,011r,N015,#slong,|s|chon,,chon,initial
25,011r,N018,#slong,|s|iech,,iech,initial
26,011r,N019,#slong,i|s|t,i,t,medial
27,011r,N019,#slong,|s|a,,a,initial
28,011r,N020,#slong,ver|s|alcz,ver,alcz,medial
29,011r,N021,#slong,gmue|s|-s-,gmue,-s-,medial
30,011r,N022,#slong,wal|s|ch,wal,ch,medial
31,011r,N023,#slong,|s|emel,,emel,initial
32,011r,N023,#slong,|s|treich,,treich,initial
33,011v,N001,#slong,ha|s|tu,ha,tu,medial
34,011v,N002,#slong,|s|o,,o,initial
35,011v,N002,#slong,|s|tat,,tat,initial
36,011v,N003,#slong,|s|ecz,,ecz,initial
37,011v,N005,#slong,|s|o,,o,initial
38,011v,N005,#slong,|s|o,,o,initial
39,011v,N006,#slong,e|s||s|enn,e,|s|enn,medial
40,011v,N006,#slong,e|s||s|enn,e|s|,enn,medial
41,011v,N007,#slong,|s|ewd-s-,,ewd-s-,initial
42,011v,N009,#slong,|s|y,,y,initial
43,011v,N010,#slong,petter|s|ill,petter,ill,medial
44,011v,N010,#slong,|s|aluon,,aluon,initial
45,011v,N012,#slong,ro|s|t,ro,t,medial
46,011v,N015,#slong,|s|y,,y,initial
47,011v,N016,#slong,|s|malcz,,malcz,initial
48,011v,N018,#slong,petter|s|ill,petter,ill,medial
49,011v,N019,#slong,|s|toß,,toß,initial
50,011v,N019,#slong,|s|y,,y,initial
51,011v,N019,#slong,|s|pyß,,pyß,initial
52,011v,N020,#slong,al|s|o,al,o,medial
53,011v,N020,#slong,|s|ew,,ew,initial
54,011v,N021,#slong,|s|o,,o,initial
55,011v,N021,#slong,|s|ewd,,ewd,initial
56,011v,N021,#slong,|s|y,,y,initial
57,011v,N022,#slong,|s|chel-s-,,chel-s-,initial
58,011v,N022,#slong,|s|y,,y,initial
59,011v,N022,#slong,|s|malcz,,malcz,initial
60,011v,N022,#slong,al|s|o,al,o,medial
61,011v,N023,#slong,|s|ewdt,,ewdt,initial
62,012r,N001,#slong,|s|affrann,,affrann,initial
63,012r,N002,#slong,|s|malcz,,malcz,initial
64,012r,N003,#slong,al|s|o,al,o,medial
65,012r,N003,#slong,i|s|t,i,t,medial
66,012r,N004,#slong,|s|o,,o,initial
67,012r,N004,#slong,|s|ewd,,ewd,initial
68,012r,N004,#slong,|s|y,,y,initial
69,012r,N005,#slong,|s|y,,y,initial
70,012r,N006,#slong,petter|s|ill,petter,ill,medial
71,012r,N006,#slong,|s|toß,,toß,initial
72,012r,N008,#slong,|s|y,,y,initial
73,012r,N008,#slong,al|s|o,al,o,medial
74,012r,N009,#slong,|s|ol,,ol,initial
75,012r,N010,#slong,|s|ol,,ol,initial
76,012r,N010,#slong,petter|s|ill,petter,ill,medial
77,012r,N011,#slong,|s|toß,,toß,initial
78,012r,N011,#slong,|s|lach-s-,,lach-s-,initial
79,012r,N013,#slong,ra|s|t,ra,t,medial
80,012r,N013,#slong,|s|y,,y,initial
81,012r,N013,#slong,|s|malcz,,malcz,initial
82,012r,N014,#slong,|s|y,,y,initial
83,012r,N014,#slong,al|s|o,al,o,medial
84,012r,N014,#slong,|s|y,,y,initial
85,012r,N017,#slong,|s|o,,o,initial
86,012r,N017,#slong,|s|y,,y,initial
87,012r,N017,#slong,al|s|o,al,o,medial
88,012r,N017,#slong,|s|ewd,,ewd,initial
89,012r,N017,#slong,|s|y,,y,initial
90,012r,N018,#slong,|s|pal,,pal,initial
91,012r,N018,#slong,|s|chel-s-,,chel-s-,initial
92,012r,N018,#slong,|s|y,,y,initial
93,012r,N018,#slong,|s|palcz,,palcz,initial
94,012r,N018,#slong,|s|y,,y,initial
95,012r,N019,#slong,|s|y,,y,initial
96,012r,N019,#slong,|s|malcz,,malcz,initial
97,012r,N019,#slong,|s|y,,y,initial
98,012r,N021,#slong,|s|lach-s-,,lach-s-,initial
99,012r,N022,#slong,a|s||s|o,a,|s|o,medial
100,012r,N022,#slong,a|s||s|o,a|s|,o,medial
101,012r,N022,#slong,i|s|t,i,t,medial
102,012r,N023,#slong,mor|s|chuchen,mor,chuchen,medial
103,012v,N001,#slong,|s|emel,,emel,initial
104,012v,N002,#slong,|s|tupp,,tupp,initial
105,012v,N002,#slong,|s|neyd,,neyd,initial
106,012v,N003,#slong,|s|chon,,chon,initial
107,012v,N004,#slong,|s|malcz,,malcz,initial
108,012v,N004,#slong,mor|s|er,mor,er,medial
109,012v,N004,#slong,|s|ecz,,ecz,initial
110,012v,N006,#slong,i|s|t,i,t,medial
111,012v,N006,#slong,|s|o,,o,initial
112,012v,N006,#slong,|s|neyd,,neyd,initial
113,012v,N006,#slong,|s|cheybm,,cheybm,initial
114,012v,N007,#slong,ti|s|ch,ti,ch,medial
115,012v,N011,#slong,|s|eich,,eich,initial
116,012v,N012,#slong,|s|ecz,,ecz,initial
117,012v,N014,#slong,|s|lach,,lach,initial
118,012v,N017,#slong,|s|o,,o,initial
119,012v,N020,#slong,|s|o,,o,initial
120,012v,N021,#slong,|s|e,,e,initial
121,012v,N022,#slong,|s|trawben,,trawben,initial
122,012v,N023,#slong,|s|ewdt,,ewdt,initial
123,013r,N001,#slong,hay|s||s|en,hay,|s|en,medial
124,013r,N001,#slong,hay|s||s|en,hay|s|,en,medial
125,013r,N001,#slong,mag|s|,mag,,final
126,013r,N005,#slong,|s|ecz,,ecz,initial
127,013r,N005,#slong,hay|s||s|-s-,hay,|s|-s-,medial
128,013r,N005,#slong,hay|s||s|-s-,hay|s|,-s-,medial
129,013r,N006,#slong,|s|chon,,chon,initial
130,013r,N008,#slong,gnwg|s|am,gnwg,am,medial
131,013r,N008,#slong,|s|o,,o,initial
132,013r,N009,#slong,ariba|s||s|en,ariba,|s|en,medial
133,013r,N009,#slong,ariba|s||s|en,ariba|s|,en,medial
134,013r,N009,#slong,czewg|s|-s-,czewg,-s-,medial
135,013r,N012,#slong,weych|s|len,weych,len,medial
136,013r,N013,#slong,|s|o,,o,initial
137,013r,N014,#slong,wa|s||s|er,wa,|s|er,medial
138,013r,N014,#slong,wa|s||s|er,wa|s|,er,medial
139,013r,N015,#slong,hay|s|-s-,hay,-s-,medial
140,013r,N015,#slong,|s|malcz,,malcz,initial
141,013r,N016,#slong,weych|s|len,weych,len,medial
142,013r,N017,#slong,|s|malcz,,malcz,initial
143,013r,N018,#slong,grew|s||s|en,grew,|s|en,medial
144,013r,N018,#slong,grew|s||s|en,grew|s|,en,medial
145,013r,N019,#slong,|s|o,,o,initial
146,013r,N019,#slong,chrew|s||s|en,chrew,|s|en,medial
147,013r,N019,#slong,chrew|s||s|en,chrew|s|,en,medial
148,013r,N019,#slong,|s|neydt,,neydt,initial
149,013r,N020,#slong,|s|toß,,toß,initial
150,013r,N021,#slong,mor|s|er,mor,er,medial
151,013r,N022,#slong,|s|iblein,,iblein,initial
152,013r,N022,#slong,|s|emel,,emel,initial
153,013v,N004,#slong,|s|o,,o,initial
154,013v,N005,#slong,mag|s|t,mag,t,medial
155,013v,N006,#slong,|s|malcz,,malcz,initial
156,013v,N010,#slong,|s|o,,o,initial
157,013v,N010,#slong,|s|o,,o,initial
158,013v,N012,#slong,|s|lach,,lach,initial
159,013v,N012,#slong,gro|s||s|en,gro,|s|en,medial
160,013v,N012,#slong,gro|s||s|en,gro|s|,en,medial
161,013v,N013,#slong,|s|picz,,picz,initial
162,013v,N013,#slong,|s|y,,y,initial
163,013v,N014,#slong,|s|affran,,affran,initial
164,013v,N015,#slong,petter|s|ill,petter,ill,medial
165,013v,N015,#slong,|s|aluan,,aluan,initial
166,013v,N015,#slong,ra|s|t,ra,t,medial
167,013v,N017,#slong,|s|chall,,chall,initial
168,013v,N017,#slong,|s|toß,,toß,initial
169,013v,N018,#slong,ra|s|t,ra,t,medial
170,013v,N020,#slong,|s|o,,o,initial
171,013v,N020,#slong,|s|lach,,lach,initial
172,013v,N020,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
173,013v,N020,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
174,013v,N020,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
175,013v,N021,#slong,cze|s|am,cze,am,medial
176,013v,N023,#slong,hay|s|ß,hay,ß,medial
177,014r,N001,#slong,a|s|chen,a,chen,medial
178,014r,N002,#slong,|s|malcz,,malcz,initial
179,014r,N003,#slong,|s|,,,initial
180,014r,N003,#slong,re|s|chlich,re,chlich,medial
181,014r,N004,#slong,|s|tund,,tund,initial
182,014r,N004,#slong,|s|ein,,ein,initial
183,014r,N004,#slong,al|s|o,al,o,medial
184,014r,N008,#slong,|s|ewd-s-,,ewd-s-,initial
185,014r,N008,#slong,|s|lach,,lach,initial
186,014r,N009,#slong,|s|y,,y,initial
187,014r,N009,#slong,ge|s|lagen,ge,lagen,medial
188,014r,N010,#slong,|s|ein,,ein,initial
189,014r,N010,#slong,|s|alz,,alz,initial
190,014r,N010,#slong,|s|affrann,,affrann,initial
191,014r,N012,#slong,|s|o,,o,initial
192,014r,N013,#slong,|s|chut,,chut,initial
193,014r,N014,#slong,va|s|t,va,t,medial
194,014r,N015,#slong,ze|s|am,ze,am,medial
195,014r,N016,#slong,wa|s||s|er,wa,|s|er,medial
196,014r,N016,#slong,wa|s||s|er,wa|s|,er,medial
197,014r,N016,#slong,au|s||s|,au,|s|,medial
198,014r,N016,#slong,au|s||s|,au|s|,,final
199,014r,N017,#slong,|s|neyd,,neyd,initial
200,014r,N019,#slong,gmu|s|-s-,gmu,-s-,medial
201,014r,N023,#slong,|s|ecz,,ecz,initial
202,014v,N001,#slong,|s|o,,o,initial
203,014v,N001,#slong,|s|ein,,ein,initial
204,014v,N002,#slong,bur|s|t,bur,t,medial
205,014v,N002,#slong,grew|s||s|en,grew,|s|en,medial
206,014v,N002,#slong,grew|s||s|en,grew|s|,en,medial
207,014v,N003,#slong,|s|o,,o,initial
208,014v,N004,#slong,grew|s||s|en,grew,|s|en,medial
209,014v,N004,#slong,grew|s||s|en,grew|s|,en,medial
210,014v,N006,#slong,|s|ex,,ex,initial
211,014v,N007,#slong,|s|piß,,piß,initial
212,014v,N008,#slong,wur|s|t,wur,t,medial
213,014v,N009,#slong,|s|y,,y,initial
214,014v,N011,#slong,|s|y,,y,initial
215,014v,N011,#slong,|s|y,,y,initial
216,014v,N011,#slong,|s|chon,,chon,initial
217,014v,N012,#slong,|s|y,,y,initial
218,014v,N012,#slong,|s|y,,y,initial
219,014v,N012,#slong,|s|inbell,,inbell,initial
220,014v,N013,#slong,|s|y,,y,initial
221,014v,N015,#slong,|s|neyd,,neyd,initial
222,014v,N015,#slong,|s|emell,,emell,initial
223,014v,N016,#slong,|s|nitel,,nitel,initial
224,014v,N016,#slong,me|s||s|err,me,|s|err,medial
225,014v,N016,#slong,me|s||s|err,me|s|,err,medial
226,014v,N018,#slong,|s|trawben,,trawben,initial
227,014v,N021,#slong,|s|o,,o,initial
228,014v,N021,#slong,|s|a,,a,initial
229,014v,N021,#slong,ver|s|alcz,ver,alcz,medial
230,014v,N023,#slong,|s|o,,o,initial
231,015r,N001,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
232,015r,N001,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
233,015r,N001,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
234,015r,N003,#slong,|s|ey,,ey,initial
235,015r,N005,#slong,|s|tupp,,tupp,initial
236,015r,N006,#slong,|s|achlin,,achlin,initial
237,015r,N007,#slong,|s|ieden-s-,,ieden-s-,initial
238,015r,N008,#slong,wa|s||s|er,wa,|s|er,medial
239,015r,N008,#slong,wa|s||s|er,wa|s|,er,medial
240,015r,N009,#slong,|s|ieden,,ieden,initial
241,015r,N010,#slong,|s|neid,,neid,initial
242,015r,N011,#slong,mini|s|ten,mini,ten,medial
243,015r,N015,#slong,wey|s||s|en,wey,|s|en,medial
244,015r,N015,#slong,wey|s||s|en,wey|s|,en,medial
245,015r,N016,#slong,|s|peck,,peck,initial
246,015r,N017,#slong,al|s|o,al,o,medial
247,015r,N019,#slong,|s|o,,o,initial
248,015r,N019,#slong,zi|s||s|einlen,zi,|s|einlen,medial
249,015r,N019,#slong,zi|s||s|einlen,zi|s|,einlen,medial
250,015r,N020,#slong,|s|o,,o,initial
251,015r,N022,#slong,|s|o,,o,initial
252,015v,N003,#slong,ge|s|tuecz,ge,tuecz,medial
253,015v,N005,#slong,haidni|s|chen,haidni,chen,medial
254,015v,N006,#slong,|s|neid,,neid,initial
255,015v,N006,#slong,|s|nitten,,nitten,initial
256,015v,N007,#slong,|s|ey,,ey,initial
257,015v,N007,#slong,ver|s|neidt,ver,neidt,medial
258,015v,N008,#slong,|s|y,,y,initial
259,015v,N009,#slong,|s|malcz,,malcz,initial
260,015v,N009,#slong,mor|s|er,mor,er,medial
261,015v,N010,#slong,|s|ecz,,ecz,initial
262,015v,N012,#slong,|s|ie,,ie,initial
263,015v,N012,#slong,|s|ein,,ein,initial
264,015v,N013,#slong,mug|s|t,mug,t,medial
265,015v,N014,#slong,ge|s|otten,ge,otten,medial
266,015v,N014,#slong,ha|s|t,ha,t,medial
267,015v,N016,#slong,mor|s|ar,mor,ar,medial
268,015v,N017,#slong,|s|ein,,ein,initial
269,015v,N017,#slong,i|s|t,i,t,medial
270,015v,N017,#slong,|s|o,,o,initial
271,015v,N018,#slong,mor|s|ar,mor,ar,medial
272,015v,N019,#slong,|s|ein,,ein,initial
273,015v,N020,#slong,|s|uppen,,uppen,initial
274,015v,N021,#slong,|s|tra,,tra,initial
275,015v,N022,#slong,|s|uppen,,uppen,initial
276,015v,N023,#slong,welle|s|t,welle,t,medial
277,016r,N001,#slong,ge|s|tracz,ge,tracz,medial
278,016r,N002,#slong,|s|o,,o,initial
279,016r,N006,#slong,|s|tra,,tra,initial
280,016r,N007,#slong,|s|y,,y,initial
281,016r,N008,#slong,|s|y,,y,initial
282,016r,N008,#slong,|s|y,,y,initial
283,016r,N009,#slong,|s|y,,y,initial
284,016r,N012,#slong,|s|lag,,lag,initial
285,016r,N012,#slong,|s|y,,y,initial
286,016r,N013,#slong,|s|piß,,piß,initial
287,016r,N013,#slong,|s|picz,,picz,initial
288,016r,N015,#slong,|s|y,,y,initial
289,016r,N016,#slong,|s|y,,y,initial
290,016r,N016,#slong,|s|ieden,,ieden,initial
291,016r,N017,#slong,|s|y,,y,initial
292,016r,N017,#slong,|s|y,,y,initial
293,016r,N019,#slong,petter|s|ill,petter,ill,medial
294,016r,N020,#slong,|s|chall,,chall,initial
295,016r,N021,#slong,|s|y,,y,initial
296,016r,N021,#slong,|s|ein,,ein,initial
297,016r,N022,#slong,|s|y,,y,initial
298,016r,N023,#slong,|s|chel,,chel,initial
299,016r,N023,#slong,|s|y,,y,initial
300,016r,N023,#slong,|s|chon,,chon,initial
301,016r,N023,#slong,|s|toß,,toß,initial
302,016v,N001,#slong,|s|pi|s||s|el,,pi|s||s|el,initial
303,016v,N001,#slong,|s|pi|s||s|el,|s|pi,|s|el,medial
304,016v,N001,#slong,|s|pi|s||s|el,|s|pi|s|,el,medial
305,016v,N001,#slong,|s|aft,,aft,initial
306,016v,N004,#slong,|s|indt,,indt,initial
307,016v,N006,#slong,|s|picz,,picz,initial
308,016v,N007,#slong,|s|y,,y,initial
309,016v,N007,#slong,we|s|lach,we,lach,medial
310,016v,N009,#slong,hub|s|ch,hub,ch,medial
311,016v,N010,#slong,e|s||s|en,e,|s|en,medial
312,016v,N010,#slong,e|s||s|en,e|s|,en,medial
313,016v,N010,#slong,|s|o,,o,initial
314,016v,N012,#slong,pe|s|t,pe,t,medial
315,016v,N012,#slong,mug|s|t,mug,t,medial
316,016v,N013,#slong,ge|s|otten,ge,otten,medial
317,016v,N013,#slong,|s|ey,,ey,initial
318,016v,N015,#slong,|s|ey,,ey,initial
319,016v,N016,#slong,|s|y,,y,initial
320,016v,N016,#slong,|s|ein,,ein,initial
321,016v,N017,#slong,|s|y,,y,initial
322,016v,N018,#slong,be|s|under,be,under,medial
323,016v,N019,#slong,|s|y,,y,initial
324,016v,N022,#slong,|s|y,,y,initial
325,016v,N023,#slong,|s|y,,y,initial
326,016v,N023,#slong,er|s|t,er,t,medial
327,016v,N023,#slong,|s|toß,,toß,initial
328,016v,N024,#slong,mor|s|ar,mor,ar,medial
329,017r,N004,#slong,pachg|s|,pachg,,final
330,017r,N005,#slong,|s|y,,y,initial
331,017r,N005,#slong,er|s|ten,er,ten,medial
332,017r,N008,#slong,|s|emel,,emel,initial
333,017r,N009,#slong,|s|cherblin,,cherblin,initial
334,017r,N010,#slong,|s|affran,,affran,initial
335,017r,N012,#slong,de|s|ter,de,ter,medial
336,017r,N012,#slong,pe|s||s|er,pe,|s|er,medial
337,017r,N012,#slong,pe|s||s|er,pe|s|,er,medial
338,017r,N013,#slong,|s|ecz,,ecz,initial
339,017r,N013,#slong,|s|ieden,,ieden,initial
340,017r,N015,#slong,vi|s|chair,vi,chair,medial
341,017r,N015,#slong,|s|o,,o,initial
342,017r,N017,#slong,mor|s|ar,mor,ar,medial
343,017r,N019,#slong,|s|y,,y,initial
344,017r,N019,#slong,|s|ein,,ein,initial
345,017r,N021,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
346,017r,N021,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
347,017r,N021,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
348,017r,N022,#slong,|s|chall,,chall,initial
349,017r,N023,#slong,mor|s|ar,mor,ar,medial
350,017v,N001,#slong,|s|chel-s-,,chel-s-,initial
351,017v,N001,#slong,|s|toß,,toß,initial
352,017v,N001,#slong,|s|piß,,piß,initial
353,017v,N002,#slong,|s|alcz,,alcz,initial
354,017v,N002,#slong,|s|y,,y,initial
355,017v,N004,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
356,017v,N004,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
357,017v,N004,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
358,017v,N005,#slong,|s|trawben,,trawben,initial
359,017v,N005,#slong,|s|ey,,ey,initial
360,017v,N006,#slong,|s|ecz,,ecz,initial
361,017v,N007,#slong,ey|s|nen,ey,nen,medial
362,017v,N007,#slong,au|s||s|en,au,|s|en,medial
363,017v,N007,#slong,au|s||s|en,au|s|,en,medial
364,017v,N009,#slong,ey|s|nen,ey,nen,medial
365,017v,N010,#slong,|s|al|s||s|en,,al|s||s|en,initial
366,017v,N010,#slong,|s|al|s||s|en,|s|al,|s|en,medial
367,017v,N010,#slong,|s|al|s||s|en,|s|al|s|,en,medial
368,017v,N011,#slong,|s|y,,y,initial
369,017v,N012,#slong,|s|y,,y,initial
370,017v,N012,#slong,|s|ieden,,ieden,initial
371,017v,N012,#slong,|s|y,,y,initial
372,017v,N013,#slong,|s|treich,,treich,initial
373,017v,N013,#slong,|s|y,,y,initial
374,017v,N014,#slong,|s|y,,y,initial
375,017v,N014,#slong,|s|ecz,,ecz,initial
376,017v,N015,#slong,|s|ieden,,ieden,initial
377,017v,N016,#slong,|s|y,,y,initial
378,017v,N016,#slong,|s|y,,y,initial
379,017v,N018,#slong,|s|y,,y,initial
380,017v,N019,#slong,|s|o,,o,initial
381,017v,N021,#slong,regel|s|pirren,regel,pirren,medial
382,017v,N021,#slong,|s|o,,o,initial
383,017v,N021,#slong,|s|chel,,chel,initial
384,017v,N022,#slong,|s|neyd,,neyd,initial
385,017v,N022,#slong,|s|y,,y,initial
386,017v,N023,#slong,|s|chon,,chon,initial
387,018r,N001,#slong,|s|ecz,,ecz,initial
388,018r,N003,#slong,wa|s|-s-er,wa,-s-er,medial
389,018r,N003,#slong,tun|s|t,tun,t,medial
390,018r,N004,#slong,|s|y,,y,initial
391,018r,N004,#slong,|s|ein,,ein,initial
392,018r,N005,#slong,|s|o,,o,initial
393,018r,N005,#slong,|s|toß,,toß,initial
394,018r,N005,#slong,|s|y,,y,initial
395,018r,N005,#slong,|s|y,,y,initial
396,018r,N006,#slong,che|s||s|el,che,|s|el,medial
397,018r,N006,#slong,che|s||s|el,che|s|,el,medial
398,018r,N006,#slong,|s|ecz,,ecz,initial
399,018r,N006,#slong,|s|y,,y,initial
400,018r,N008,#slong,|s|y,,y,initial
401,018r,N008,#slong,fur|s|tar,fur,tar,medial
402,018r,N008,#slong,|s|o,,o,initial
403,018r,N009,#slong,wa|s||s|er,wa,|s|er,medial
404,018r,N009,#slong,wa|s||s|er,wa|s|,er,medial
405,018r,N009,#slong,|s|tup,,tup,initial
406,018r,N009,#slong,|s|y,,y,initial
407,018r,N010,#slong,|s|o,,o,initial
408,018r,N012,#slong,|s|o,,o,initial
409,018r,N013,#slong,|s|y,,y,initial
410,018r,N013,#slong,|s|y,,y,initial
411,018r,N014,#slong,che|s||s|el,che,|s|el,medial
412,018r,N014,#slong,che|s||s|el,che|s|,el,medial
413,018r,N014,#slong,|s|ecz,,ecz,initial
414,018r,N015,#slong,|s|olt,,olt,initial
415,018r,N016,#slong,gie|s||s|en,gie,|s|en,medial
416,018r,N016,#slong,gie|s||s|en,gie|s|,en,medial
417,018r,N016,#slong,|s|ieden,,ieden,initial
418,018r,N017,#slong,|s|o,,o,initial
419,018r,N017,#slong,|s|o,,o,initial
420,018r,N017,#slong,|s|treich,,treich,initial
421,018r,N018,#slong,che|s||s|el,che,|s|el,medial
422,018r,N018,#slong,che|s||s|el,che|s|,el,medial
423,018r,N019,#slong,|s|ecz,,ecz,initial
424,018r,N020,#slong,|s|ieden,,ieden,initial
425,018r,N020,#slong,|s|tupp,,tupp,initial
426,018r,N021,#slong,gew|s|-s-,gew,-s-,medial
427,018r,N021,#slong,|s|ew,,ew,initial
428,018r,N022,#slong,la|s|-s-,la,-s-,medial
429,018r,N022,#slong,|s|equitur,,equitur,initial
430,018v,N001,#slong,|s|al|s|en,,al|s|en,initial
431,018v,N001,#slong,|s|al|s|en,|s|al,en,medial
432,018v,N002,#slong,vi|s|chen,vi,chen,medial
433,018v,N002,#slong,|s|aluan,,aluan,initial
434,018v,N003,#slong,wali|s|ch,wali,ch,medial
435,018v,N003,#slong,nu|s|-s-,nu,-s-,medial
436,018v,N004,#slong,e|s||s|eich,e,|s|eich,medial
437,018v,N004,#slong,e|s||s|eich,e|s|,eich,medial
438,018v,N004,#slong,al|s|o,al,o,medial
439,018v,N005,#slong,e|s||s|en,e,|s|en,medial
440,018v,N005,#slong,e|s||s|en,e|s|,en,medial
441,018v,N006,#slong,vi|s|ch,vi,ch,medial
442,018v,N007,#slong,|s|o,,o,initial
443,018v,N007,#slong,|s|lag,,lag,initial
444,018v,N008,#slong,|s|ey,,ey,initial
445,018v,N009,#slong,ro|s|t,ro,t,medial
446,018v,N009,#slong,|s|alcz,,alcz,initial
447,018v,N010,#slong,|s|malcz,,malcz,initial
448,018v,N011,#slong,|s|ey,,ey,initial
449,018v,N011,#slong,|s|preng,,preng,initial
450,018v,N012,#slong,hay|s||s|em,hay,|s|em,medial
451,018v,N012,#slong,hay|s||s|em,hay|s|,em,medial
452,018v,N013,#slong,|s|ich,,ich,initial
453,018v,N014,#slong,ro|s|t,ro,t,medial
454,018v,N014,#slong,|s|al|s|en,,al|s|en,initial
455,018v,N014,#slong,|s|al|s|en,|s|al,en,medial
456,018v,N017,#slong,|s|toß,,toß,initial
457,018v,N019,#slong,|s|chuedt,,chuedt,initial
458,018v,N020,#slong,|s|eich,,eich,initial
459,018v,N021,#slong,we|s|a,we,a,medial
460,018v,N023,#slong,|s|affrann,,affrann,initial
461,019r,N001,#slong,be|s|toß,be,toß,medial
462,019r,N001,#slong,e|s|ß,e,ß,medial
463,019r,N001,#slong,|s|ech,,ech,initial
464,019r,N003,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
465,019r,N003,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
466,019r,N003,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
467,019r,N003,#slong,|s|o,,o,initial
468,019r,N004,#slong,i|s|t,i,t,medial
469,019r,N006,#slong,|s|o,,o,initial
470,019r,N006,#slong,wali|s|ch,wali,ch,medial
471,019r,N007,#slong,|s|emel,,emel,initial
472,019r,N008,#slong,|s|treich,,treich,initial
473,019r,N009,#slong,ha|s|t,ha,t,medial
474,019r,N010,#slong,|s|o,,o,initial
475,019r,N011,#slong,|s|tat,,tat,initial
476,019r,N012,#slong,|s|ecz,,ecz,initial
477,019r,N012,#slong,fur|s|tar,fur,tar,medial
478,019r,N013,#slong,|s|o,,o,initial
479,019r,N014,#slong,ver|s|alcz,ver,alcz,medial
480,019r,N015,#slong,a|s|chen,a,chen,medial
481,019r,N015,#slong,|s|o,,o,initial
482,019r,N016,#slong,a|s|chen,a,chen,medial
483,019r,N016,#slong,|s|tupp,,tupp,initial
484,019r,N016,#slong,|s|y,,y,initial
485,019r,N016,#slong,|s|neid,,neid,initial
486,019r,N016,#slong,|s|y,,y,initial
487,019r,N017,#slong,|s|palt,,palt,initial
488,019r,N018,#slong,vi|s|ch,vi,ch,medial
489,019r,N018,#slong,|s|toß,,toß,initial
490,019r,N018,#slong,|s|aluan,,aluan,initial
491,019r,N018,#slong,|s|alcz,,alcz,initial
492,019r,N019,#slong,vi|s|ch,vi,ch,medial
493,019r,N019,#slong,be|s|preng,be,preng,medial
494,019r,N019,#slong,|s|alcz,,alcz,initial
495,019r,N020,#slong,aw|s||s|en,aw,|s|en,medial
496,019r,N020,#slong,aw|s||s|en,aw|s|,en,medial
497,019r,N020,#slong,ro|s|t,ro,t,medial
498,019r,N021,#slong,al|s|o,al,o,medial
499,019r,N021,#slong,mag|s|tu,mag,tu,medial
500,019r,N022,#slong,brax|s|enn,brax,enn,medial
501,019v,N002,#slong,|s|o,,o,initial
502,019v,N002,#slong,|s|chupp,,chupp,initial
503,019v,N003,#slong,au|s|,au,,final
504,019v,N003,#slong,al|s|o,al,o,medial
505,019v,N003,#slong,al|s|o,al,o,medial
506,019v,N004,#slong,|s|y,,y,initial
507,019v,N005,#slong,mor|s|er,mor,er,medial
508,019v,N006,#slong,|s|aluan,,aluan,initial
509,019v,N006,#slong,|s|affriann,,affriann,initial
510,019v,N006,#slong,|s|alz,,alz,initial
511,019v,N007,#slong,be|s|preng,be,preng,medial
512,019v,N007,#slong,|s|alcz,,alcz,initial
513,019v,N008,#slong,|s|o,,o,initial
514,019v,N009,#slong,fri|s|chen,fri,chen,medial
515,019v,N009,#slong,|s|ein,,ein,initial
516,019v,N010,#slong,fri|s|chen,fri,chen,medial
