,folio,line,type,word,pre_text,after_text,position
570,204v,N005,#snorm,mandel-s-,mandel,,final
571,204v,N010,#snorm,da-s-,da,,final
572,204v,N011,#snorm,bi-s-,bi,,final
573,204v,N011,#snorm,da-s-,da,,final
574,204v,N013,#snorm,muo-s-,muo,,final
575,204v,N015,#snorm,da-s-,da,,final
576,204v,N016,#snorm,da-s-,da,,final
577,204v,N017,#snorm,da-s-,da,,final
578,204v,N017,#snorm,muo-s-,muo,,final
579,204v,N017,#snorm,e-s-,e,,final
580,204v,N018,#snorm,muo-s-,muo,,final
581,204v,N018,#snorm,Rei-s-,Rei,,final
582,204v,N020,#snorm,da-s-,da,,final
583,204v,N021,#snorm,da-s-,da,,final
584,204v,N022,#snorm,da-s-,da,,final
585,204v,N023,#snorm,muo-s-,muo,,final
586,205r,N003,#snorm,zuker-s-,zuker,,final
587,205r,N004,#snorm,da-s-,da,,final
588,205r,N005,#snorm,muo-s-,muo,,final
589,205r,N007,#snorm,e-s-,e,,final
590,205r,N008,#snorm,da-s-,da,,final
591,205r,N009,#snorm,muo-s-,muo,,final
592,205r,N011,#snorm,au-s-,au,,final
593,205r,N012,#snorm,la-s-,la,,final
594,205r,N014,#snorm,e-s-,e,,final
595,205r,N014,#snorm,e-s-,e,,final
596,205r,N015,#snorm,muo-s-,muo,,final
597,205r,N018,#snorm,brot-s-,brot,,final
598,205r,N022,#snorm,muo-s-,muo,,final
599,205v,N004,#snorm,da-s-,da,,final
600,205v,N004,#snorm,e-s-,e,,final
601,205v,N005,#snorm,muo-s-,muo,,final
602,205v,N007,#snorm,wein-s-,wein,,final
603,205v,N009,#snorm,e-s-,e,,final
604,205v,N009,#snorm,au-s-,au,,final
605,205v,N015,#snorm,au-s-,au,,final
606,205v,N015,#snorm,lau-s-,lau,,final
607,205v,N021,#snorm,ke-s-,ke,,final
608,205v,N023,#snorm,da-s-,da,,final
609,205v,N023,#snorm,e-s-,e,,final
610,205v,N023,#snorm,alle-s-,alle,,final
611,206r,N001,#snorm,e-s-,e,,final
612,206r,N001,#snorm,alle-s-,alle,,final
613,206r,N001,#snorm,al-s-,al,,final
614,206r,N001,#snorm,ke-s-,ke,,final
615,206r,N002,#snorm,e-s-,e,,final
616,206r,N002,#snorm,da-s-,da,,final
617,206r,N002,#snorm,e-s-,e,,final
618,206r,N003,#snorm,e-s-,e,,final
619,206r,N003,#snorm,da-s-,da,,final
620,206r,N004,#snorm,e-s-,e,,final
621,206r,N004,#snorm,la-s-,la,,final
622,206r,N005,#snorm,e-s-,e,,final
623,206r,N006,#snorm,ke-s-,ke,,final
624,206r,N007,#snorm,e-s-,e,,final
625,206r,N008,#snorm,ke-s-,ke,,final
626,206r,N008,#snorm,da-s-,da,,final
627,206r,N010,#snorm,da-s-,da,,final
628,206r,N011,#snorm,e-s-,e,,final
629,206r,N012,#snorm,gebraten-s-,gebraten,,final
630,206r,N017,#snorm,ke-s-,ke,,final
631,206r,N018,#snorm,e-s-,e,,final
632,206r,N019,#snorm,ke-s-,ke,,final
633,206v,N001,#snorm,e-s-,e,,final
634,206v,N002,#snorm,e-s-,e,,final
635,206v,N002,#snorm,e-s-,e,,final
636,206v,N003,#snorm,ke-s-,ke,,final
637,206v,N004,#snorm,e-s-,e,,final
638,206v,N004,#snorm,e-s-,e,,final
639,206v,N005,#snorm,ke-s-,ke,,final
640,206v,N006,#snorm,e-s-,e,,final
641,206v,N006,#snorm,e-s-,e,,final
642,206v,N007,#snorm,e-s-,e,,final
643,206v,N008,#snorm,ke-s-,ke,,final
644,206v,N009,#snorm,e-s-,e,,final
645,206v,N012,#snorm,e-s-,e,,final
646,206v,N012,#snorm,e-s-,e,,final
647,206v,N013,#snorm,weich|s||s|elmuo-s-,weich|s||s|elmuo,,final
648,206v,N021,#snorm,e-s-,e,,final
649,207r,N004,#snorm,da-s-,da,,final
650,207r,N008,#snorm,da-s-,da,,final
651,207r,N009,#snorm,da-s-,da,,final
652,207r,N010,#snorm,geu-s-,geu,,final
653,207r,N013,#snorm,da-s-,da,,final
654,207r,N013,#snorm,e-s-,e,,final
655,207r,N014,#snorm,geu-s-,geu,,final
656,207r,N014,#snorm,e-s-,e,,final
657,207r,N015,#snorm,e-s-,e,,final
658,207r,N015,#snorm,e-s-,e,,final
659,207r,N016,#snorm,geu-s-,geu,,final
660,207r,N016,#snorm,e-s-,e,,final
661,207r,N017,#snorm,e-s-,e,,final
662,207r,N018,#snorm,e-s-,e,,final
663,207r,N018,#snorm,da-s-,da,,final
664,207r,N019,#snorm,da-s-,da,,final
665,207r,N020,#snorm,da-s-,da,,final
666,207r,N020,#snorm,e-s-,e,,final
667,207r,N021,#snorm,de-s-,de,,final
668,207r,N021,#snorm,honig-s-,honig,,final
669,207r,N023,#snorm,da-s-,da,,final
670,207r,N024,#snorm,e-s-,e,,final
671,207r,N025,#snorm,ke-s-,ke,,final
672,207v,N001,#snorm,ke-s-,ke,,final
673,207v,N001,#snorm,da-s-,da,,final
674,207v,N002,#snorm,-S-o,,o,initial
675,207v,N002,#snorm,da-s-,da,,final
676,207v,N003,#snorm,da-s-,da,,final
677,207v,N003,#snorm,da-s-,da,,final
678,207v,N004,#snorm,e-s-,e,,final
679,207v,N005,#snorm,da-s-,da,,final
680,207v,N005,#snorm,da-s-,da,,final
681,207v,N006,#snorm,e-s-,e,,final
682,207v,N008,#snorm,e-s-,e,,final
683,207v,N009,#snorm,da-s-,da,,final
684,207v,N018,#snorm,gri-s-,gri,,final
685,207v,N018,#snorm,e-s-,e,,final
686,207v,N019,#snorm,da-s-,da,,final
687,207v,N022,#snorm,da-s-,da,,final
688,207v,N022,#snorm,muo-s-,muo,,final
689,207v,N022,#snorm,ander-s-,ander,,final
690,208r,N001,#snorm,au-s-,au,,final
691,208r,N002,#snorm,geu-s-,geu,,final
692,208r,N002,#snorm,au-s-,au,,final
693,208r,N003,#snorm,da-s-,da,,final
694,208r,N004,#snorm,muo-s-,muo,,final
695,208r,N006,#snorm,e-s-,e,,final
696,208r,N006,#snorm,ander-s-,ander,,final
697,208r,N007,#snorm,da-s-,da,,final
698,208r,N008,#snorm,da-s-,da,,final
699,208r,N009,#snorm,muo-s-,muo,,final
700,208r,N009,#snorm,e-s-,e,,final
701,208r,N009,#snorm,wei-s-,wei,,final
702,208r,N018,#snorm,au-s-,au,,final
703,208r,N019,#snorm,au-s-,au,,final
704,208r,N022,#snorm,da-s-,da,,final
705,208r,N023,#snorm,e-s-,e,,final
706,208v,N001,#snorm,e-s-,e,,final
707,208v,N001,#snorm,da-s-,da,,final
708,208v,N002,#snorm,da-s-,da,,final
709,208v,N004,#snorm,da-s-,da,,final
710,208v,N007,#snorm,al-s-,al,,final
711,208v,N008,#snorm,geu-s-,geu,,final
712,208v,N008,#snorm,au-s-,au,,final
713,208v,N014,#snorm,da-s-,da,,final
714,208v,N014,#snorm,da-s-,da,,final
715,208v,N018,#snorm,au-s-,au,,final
716,208v,N019,#snorm,al-s-,al,,final
717,208v,N020,#snorm,|s|treich-s-,|s|treich,,final
718,208v,N021,#snorm,e-s-,e,,final
719,208v,N023,#snorm,e-s-,e,,final
720,208v,N024,#snorm,da-s-,da,,final
721,209r,N001,#snorm,da-s-,da,,final
722,209r,N004,#snorm,au-s-,au,,final
723,209r,N005,#snorm,da-s-,da,,final
724,209r,N005,#snorm,da-s-,da,,final
725,209r,N007,#snorm,al-s-,al,,final
726,209r,N007,#snorm,al-s-,al,,final
727,209r,N008,#snorm,al-s-,al,,final
728,209r,N009,#snorm,au-s-,au,,final
729,209r,N010,#snorm,au-s-,au,,final
730,209r,N010,#snorm,al-s-,al,,final
731,209r,N012,#snorm,ain-s-,ain,,final
732,209r,N013,#snorm,al-s-,al,,final
733,209r,N014,#snorm,muo-s-,muo,,final
734,209r,N016,#snorm,al-s-,al,,final
735,209r,N017,#snorm,au-s-,au,,final
736,209r,N017,#snorm,e-s-,e,,final
737,209r,N018,#snorm,e-s-,e,,final
738,209r,N020,#snorm,der-s-,der,,final
739,209r,N020,#snorm,al-s-,al,,final
740,209r,N022,#snorm,-S-piß,,piß,initial
741,209r,N024,#snorm,|s|ieden-s-,|s|ieden,,final
742,209v,N001,#snorm,da-s-,da,,final
743,209v,N005,#snorm,de-s-,de,,final
744,209v,N005,#snorm,da-s-,da,,final
745,209v,N006,#snorm,e-s-,e,,final
746,209v,N006,#snorm,e-s-,e,,final
747,209v,N008,#snorm,|s|eud-s-,|s|eud,,final
748,209v,N008,#snorm,da-s-,da,,final
749,209v,N008,#snorm,da-s-,da,,final
750,209v,N009,#snorm,au-s-,au,,final
751,209v,N012,#snorm,e-s-,e,,final
752,209v,N013,#snorm,al-s-,al,,final
753,209v,N013,#snorm,da-s-,da,,final
754,209v,N019,#snorm,geu-s-,geu,,final
755,209v,N019,#snorm,da-s-,da,,final
756,209v,N020,#snorm,de-s-,de,,final
757,209v,N021,#snorm,da-s-,da,,final
758,209v,N023,#snorm,da-s-,da,,final
759,209v,N024,#snorm,da-s-,da,,final
760,210r,N001,#snorm,al-s-,al,,final
761,210r,N002,#snorm,da-s-,da,,final
762,210r,N002,#snorm,e-s-,e,,final
763,210r,N002,#snorm,da-s-,da,,final
764,210r,N003,#snorm,da-s-,da,,final
765,210r,N004,#snorm,ander-s-,ander,,final
766,210r,N006,#snorm,da-s-,da,,final
767,210r,N006,#snorm,ander-s-,ander,,final
768,210r,N008,#snorm,wei|s||s|e-s-,wei|s||s|e,,final
769,210r,N008,#snorm,geu-s-,geu,,final
770,210r,N010,#snorm,wein-s-,wein,,final
771,210r,N011,#snorm,da-s-,da,,final
772,210r,N011,#snorm,da-s-,da,,final
773,210r,N011,#snorm,e-s-,e,,final
774,210r,N012,#snorm,e-s-,e,,final
775,210r,N012,#snorm,e-s-,e,,final
776,210r,N013,#snorm,da-s-,da,,final
777,210r,N014,#snorm,e-s-,e,,final
778,210r,N014,#snorm,e-s-,e,,final
779,210r,N018,#snorm,de-s-,de,,final
780,210r,N018,#snorm,mandel-s-,mandel,,final
781,210r,N021,#snorm,da-s-,da,,final
782,210v,N003,#snorm,zuker-s-,zuker,,final
783,210v,N005,#snorm,wirt-s-,wirt,,final
784,210v,N005,#snorm,ke-s-,ke,,final
785,210v,N011,#snorm,da-s-,da,,final
786,210v,N016,#snorm,da-s-,da,,final
787,210v,N017,#snorm,al-s-,al,,final
788,210v,N017,#snorm,da-s-,da,,final
789,210v,N018,#snorm,honig-s-,honig,,final
790,210v,N018,#snorm,da-s-,da,,final
791,210v,N023,#snorm,e-s-,e,,final
792,210v,N023,#snorm,zuker-s-,zuker,,final
793,210v,N024,#snorm,geu-s-,geu,,final
794,211r,N004,#snorm,da-s-,da,,final
795,211r,N005,#snorm,geu-s-,geu,,final
796,211r,N005,#snorm,lau-s-,lau,,final
797,211r,N006,#snorm,e-s-,e,,final
798,211r,N007,#snorm,e-s-,e,,final
799,211r,N009,#snorm,wiltpret-s-,wiltpret,,final
800,211r,N009,#snorm,da-s-,da,,final
801,211r,N010,#snorm,da-s-,da,,final
802,211r,N010,#snorm,|s|wai-s-,|s|wai,,final
803,211r,N011,#snorm,de-s-,de,,final
804,211r,N011,#snorm,|s|wai-s-,|s|wai,,final
805,211r,N012,#snorm,lau-s-,lau,,final
806,211r,N012,#snorm,al-s-,al,,final
807,211r,N012,#snorm,al-s-,al,,final
808,211r,N013,#snorm,da-s-,da,,final
809,211r,N014,#snorm,e-s-,e,,final
810,211r,N014,#snorm,da-s-,da,,final
811,211r,N014,#snorm,e-s-,e,,final
812,211r,N014,#snorm,da-s-,da,,final
813,211r,N015,#snorm,da-s-,da,,final
814,211r,N015,#snorm,da-s-,da,,final
815,211r,N016,#snorm,e-s-,e,,final
816,211r,N016,#snorm,da-s-,da,,final
817,211r,N016,#snorm,e-s-,e,,final
818,211r,N018,#snorm,e-s-,e,,final
819,211r,N019,#snorm,e-s-,e,,final
820,211v,N002,#snorm,da-s-,da,,final
821,211v,N002,#snorm,e-s-,e,,final
822,211v,N002,#snorm,e-s-,e,,final
823,211v,N003,#snorm,e-s-,e,,final
824,211v,N005,#snorm,|s|wai-s-,|s|wai,,final
825,211v,N006,#snorm,|s|lach-s-,|s|lach,,final
826,211v,N006,#snorm,e-s-,e,,final
827,211v,N007,#snorm,de-s-,de,,final
828,211v,N007,#snorm,|s|wai-s-,|s|wai,,final
829,211v,N009,#snorm,e-s-,e,,final
830,211v,N010,#snorm,e-s-,e,,final
831,211v,N010,#snorm,da-s-,da,,final
832,211v,N011,#snorm,de-s-,de,,final
833,211v,N012,#snorm,e-s-,e,,final
834,211v,N016,#snorm,da-s-,da,,final
835,211v,N018,#snorm,|s|emelmel-s-,|s|emelmel,,final
836,211v,N019,#snorm,da-s-,da,,final
837,211v,N020,#snorm,gib-s-,gib,,final
838,212r,N004,#snorm,e-s-,e,,final
839,212r,N009,#snorm,e-s-,e,,final
840,212r,N009,#snorm,da-s-,da,,final
841,212r,N011,#snorm,Wa-s-,Wa,,final
842,212r,N012,#snorm,welich-s-,welich,,final
843,212r,N021,#snorm,da-s-,da,,final
844,212r,N023,#snorm,-S-ulczfi|s|chen,,ulczfi|s|chen,initial
845,212v,N004,#snorm,uergel-s-,uergel,,final
846,212v,N017,#snorm,da-s-,da,,final
847,212v,N017,#snorm,da-s-,da,,final
848,212v,N018,#snorm,deine-s-,deine,,final
849,212v,N019,#snorm,e-s-,e,,final
850,212v,N021,#snorm,-S-ulczfi|s|chen,,ulczfi|s|chen,initial
851,213r,N001,#snorm,verb-s-,verb,,final
852,213r,N009,#snorm,-S-eud,,eud,initial
853,213r,N010,#snorm,e-s-,e,,final
854,213r,N012,#snorm,geu-s-,geu,,final
855,213r,N012,#snorm,e-s-,e,,final
856,213r,N013,#snorm,da-s-,da,,final
857,213r,N013,#snorm,e-s-,e,,final
858,213r,N019,#snorm,-S-o,,o,initial
859,213r,N019,#snorm,da-s-,da,,final
860,213r,N021,#snorm,da-s-,da,,final
861,213v,N003,#snorm,da-s-,da,,final
862,213v,N004,#snorm,da-s-,da,,final
863,213v,N004,#snorm,da-s-,da,,final
864,213v,N006,#snorm,da-s-,da,,final
865,213v,N006,#snorm,mach-s-,mach,,final
866,213v,N007,#snorm,da-s-,da,,final
867,213v,N007,#snorm,al-s-,al,,final
868,213v,N007,#snorm,da-s-,da,,final
869,213v,N007,#snorm,e-s-,e,,final
870,213v,N008,#snorm,e-s-,e,,final
871,213v,N008,#snorm,ain-s-,ain,,final
872,213v,N009,#snorm,e-s-,e,,final
873,213v,N009,#snorm,e-s-,e,,final
874,213v,N010,#snorm,da-s-,da,,final
875,213v,N010,#snorm,da-s-,da,,final
876,213v,N010,#snorm,da-s-,da,,final
877,213v,N011,#snorm,da-s-,da,,final
878,213v,N015,#snorm,da-s-,da,,final
879,213v,N017,#snorm,da-s-,da,,final
880,213v,N018,#snorm,-S-alcz,,alcz,initial
881,213v,N018,#snorm,al-s-,al,,final
882,213v,N021,#snorm,al-s-,al,,final
883,213v,N021,#snorm,da-s-,da,,final
884,213v,N022,#snorm,da-s-,da,,final
885,213v,N024,#snorm,da-s-,da,,final
886,214r,N001,#snorm,da-s-,da,,final
887,214r,N001,#snorm,e-s-,e,,final
888,214r,N004,#snorm,da-s-,da,,final
889,214r,N004,#snorm,da-s-,da,,final
890,214r,N017,#snorm,da-s-,da,,final
891,214r,N019,#snorm,-S-o,,o,initial
892,214r,N021,#snorm,-S-chuepp,,chuepp,initial
893,214v,N003,#snorm,e-s-,e,,final
894,214v,N003,#snorm,e-s-,e,,final
895,214v,N004,#snorm,al-s-,al,,final
896,214v,N004,#snorm,al-s-,al,,final
897,214v,N005,#snorm,e-s-,e,,final
898,214v,N007,#snorm,de-s-,de,,final
899,214v,N007,#snorm,rech-s-,rech,,final
900,214v,N008,#snorm,da-s-,da,,final
901,214v,N009,#snorm,e-s-,e,,final
902,214v,N009,#snorm,e-s-,e,,final
903,214v,N010,#snorm,da-s-,da,,final
904,214v,N010,#snorm,har-s-,har,,final
905,214v,N011,#snorm,da-s-,da,,final
906,214v,N011,#snorm,alle-s-,alle,,final
907,214v,N012,#snorm,e-s-,e,,final
908,214v,N012,#snorm,e-s-,e,,final
909,214v,N013,#snorm,da-s-,da,,final
910,214v,N013,#snorm,e-s-,e,,final
911,214v,N018,#snorm,da-s-,da,,final
912,214v,N020,#snorm,da-s-,da,,final
913,214v,N021,#snorm,-S-o,,o,initial
914,215r,N001,#snorm,e-s-,e,,final
915,215r,N002,#snorm,e-s-,e,,final
916,215r,N003,#snorm,e-s-,e,,final
917,215r,N003,#snorm,e-s-,e,,final
918,215r,N005,#snorm,da-s-,da,,final
919,215r,N005,#snorm,da-s-,da,,final
920,215r,N006,#snorm,ame-s-,ame,,final
921,215r,N007,#snorm,da-s-,da,,final
922,215r,N008,#snorm,da-s-,da,,final
923,215r,N009,#snorm,hal-s-,hal,,final
924,215r,N009,#snorm,da-s-,da,,final
925,215r,N009,#snorm,da-s-,da,,final
926,215r,N010,#snorm,da-s-,da,,final
927,215r,N010,#snorm,da-s-,da,,final
928,215r,N011,#snorm,da-s-,da,,final
929,215r,N012,#snorm,-S-o,,o,initial
930,215r,N012,#snorm,al-s-,al,,final
931,215r,N016,#snorm,da-s-,da,,final
932,215r,N016,#snorm,au-s-,au,,final
933,215r,N017,#snorm,da-s-,da,,final
934,215r,N017,#snorm,de-s-,de,,final
935,215r,N018,#snorm,nachte-s-,nachte,,final
936,215r,N018,#snorm,da-s-,da,,final
937,215r,N019,#snorm,da-s-,da,,final
938,215r,N019,#snorm,da-s-,da,,final
939,215r,N022,#snorm,de-s-,de,,final
940,215v,N001,#snorm,e-s-,e,,final
941,215v,N001,#snorm,da-s-,da,,final
942,215v,N002,#snorm,e-s-,e,,final
943,215v,N002,#snorm,e-s-,e,,final
944,215v,N003,#snorm,arbei-s-,arbei,,final
945,215v,N003,#snorm,e-s-,e,,final
946,215v,N003,#snorm,al-s-,al,,final
947,215v,N004,#snorm,al-s-,al,,final
948,215v,N005,#snorm,arbei-s-,arbei,,final
949,215v,N009,#snorm,de-s-,de,,final
950,215v,N009,#snorm,da-s-,da,,final
951,215v,N011,#snorm,-S-chwein-s-,,chwein-s-,initial
952,215v,N011,#snorm,-S-chwein-s-,-S-chwein,,final
953,215v,N012,#snorm,da-s-,da,,final
954,215v,N015,#snorm,da-s-,da,,final
955,215v,N016,#snorm,da-s-,da,,final
956,215v,N018,#snorm,geprante-s-,geprante,,final
957,215v,N018,#snorm,wein-s-,wein,,final
958,215v,N020,#snorm,hal-s-,hal,,final
959,215v,N020,#snorm,hal-s-,hal,,final
960,215v,N020,#snorm,da-s-,da,,final
961,215v,N021,#snorm,al-s-,al,,final
962,215v,N023,#snorm,al-s-,al,,final
963,216r,N001,#snorm,al-s-,al,,final
964,216r,N001,#snorm,e-s-,e,,final
965,216r,N001,#snorm,al-s-,al,,final
966,216r,N001,#snorm,e-s-,e,,final
967,216r,N002,#snorm,Inn-s-,Inn,,final
968,216r,N002,#snorm,hal-s-,hal,,final
969,216r,N003,#snorm,da-s-,da,,final
970,216r,N004,#snorm,e-s-,e,,final
971,216r,N004,#snorm,e-s-,e,,final
972,216r,N005,#snorm,e-s-,e,,final
973,216r,N006,#snorm,da-s-,da,,final
974,216r,N008,#snorm,al-s-,al,,final
975,216r,N013,#snorm,al-s-,al,,final
976,216r,N016,#snorm,e-s-,e,,final
977,216r,N018,#snorm,e-s-,e,,final
978,216r,N020,#snorm,da-s-,da,,final
979,216r,N021,#snorm,da-s-,da,,final
980,216r,N022,#snorm,al-s-,al,,final
981,216r,N023,#snorm,e-s-,e,,final
982,216r,N024,#snorm,kalb-s-,kalb,,final
983,216v,N002,#snorm,kalb-s-,kalb,,final
984,216v,N003,#snorm,kalb-s-,kalb,,final
985,216v,N004,#snorm,da-s-,da,,final
986,216v,N004,#snorm,e-s-,e,,final
987,216v,N006,#snorm,e-s-,e,,final
988,216v,N006,#snorm,e-s-,e,,final
989,216v,N007,#snorm,al-s-,al,,final
990,216v,N008,#snorm,kalb-s-,kalb,,final
991,216v,N009,#snorm,-S-o,,o,initial
992,216v,N012,#snorm,e-s-,e,,final
993,216v,N014,#snorm,al-s-,al,,final
994,216v,N015,#snorm,pfeffer-s-,pfeffer,,final
995,216v,N015,#snorm,al-s-,al,,final
996,216v,N017,#snorm,heb-s-,heb,,final
997,216v,N017,#snorm,da-s-,da,,final
998,216v,N018,#snorm,al-s-,al,,final
999,216v,N018,#snorm,e-s-,e,,final
1000,216v,N019,#snorm,da-s-,da,,final
1001,216v,N019,#snorm,da-s-,da,,final
1002,216v,N023,#snorm,da-s-,da,,final
1003,217r,N002,#snorm,al-s-,al,,final
1004,217r,N004,#snorm,al-s-,al,,final
1005,217r,N009,#snorm,geu-s-,geu,,final
1006,217r,N010,#snorm,-S-ulcz,,ulcz,initial
1007,217r,N011,#snorm,-S-ulcz,,ulcz,initial
1008,217r,N014,#snorm,|s|chuob-s-,|s|chuob,,final
1009,217r,N014,#snorm,hack-s-,hack,,final
1010,217r,N015,#snorm,geu-s-,geu,,final
1011,217r,N016,#snorm,al-s-,al,,final
1012,217r,N018,#snorm,Anei-s-,Anei,,final
1013,217r,N018,#snorm,da-s-,da,,final
1014,217r,N019,#snorm,da-s-,da,,final
1015,217r,N019,#snorm,e-s-,e,,final
1016,217r,N021,#snorm,da-s-,da,,final
1017,217v,N001,#snorm,|s|chweine-s-,|s|chweine,,final
1018,217v,N002,#snorm,-S-o,,o,initial
1019,217v,N004,#snorm,da-s-,da,,final
1020,217v,N004,#snorm,da-s-,da,,final
1021,217v,N005,#snorm,e-s-,e,,final
1022,217v,N006,#snorm,da-s-,da,,final
1023,217v,N006,#snorm,e-s-,e,,final
1024,217v,N007,#snorm,-S-o,,o,initial
1025,217v,N008,#snorm,-S-aumegen,,aumegen,initial
1026,217v,N011,#snorm,da-s-,da,,final
1027,217v,N013,#snorm,-S-o,,o,initial
1028,217v,N014,#snorm,lau-s-,lau,,final
1029,217v,N015,#snorm,e-s-,e,,final
1030,217v,N015,#snorm,e-s-,e,,final
1031,217v,N017,#snorm,rinde-s-,rinde,,final
1032,217v,N017,#snorm,rinderi-s-,rinderi,,final
1033,217v,N019,#snorm,al-s-,al,,final
1034,218r,N001,#snorm,ain-s-,ain,,final
1035,218r,N002,#snorm,anei-s-,anei,,final
1036,218r,N002,#snorm,da-s-,da,,final
1037,218r,N003,#snorm,e-s-,e,,final
1038,218r,N003,#snorm,da-s-,da,,final
1039,218r,N003,#snorm,e-s-,e,,final
1040,218r,N003,#snorm,lau-s-,lau,,final
1041,218r,N003,#snorm,e-s-,e,,final
1042,218r,N004,#snorm,gib-s-,gib,,final
1043,218r,N005,#snorm,De-s-,De,,final
1044,218r,N005,#snorm,|s|wein-s-,|s|wein,,final
1045,218r,N009,#snorm,wei-s-,wei,,final
1046,218r,N010,#snorm,da-s-,da,,final
1047,218r,N012,#snorm,al-s-,al,,final
1048,218r,N013,#snorm,al-s-,al,,final
1049,218r,N014,#snorm,gib-s-,gib,,final
1050,218r,N015,#snorm,Lamb-s-haupt,Lamb,haupt,medial
1051,218r,N016,#snorm,lamb-s-haupt,lamb,haupt,medial
1052,218r,N016,#snorm,|s|eud-s-,|s|eud,,final
1053,218r,N016,#snorm,alle-s-,alle,,final
1054,218r,N017,#snorm,da-s-,da,,final
1055,218r,N018,#snorm,hack-s-,hack,,final
1056,218r,N019,#snorm,di-s-,di,,final
1057,218r,N020,#snorm,e-s-,e,,final
1058,218r,N021,#snorm,da-s-,da,,final
1059,218r,N021,#snorm,e-s-,e,,final
1060,218r,N021,#snorm,zeuch-s-,zeuch,,final
1061,218r,N022,#snorm,bach-s-,bach,,final
1062,218v,N002,#snorm,Gepraten-s-,Gepraten,,final
1063,218v,N005,#snorm,anei-s-,anei,,final
1064,218v,N005,#snorm,da-s-,da,,final
1065,218v,N006,#snorm,alle-s-,alle,,final
1066,218v,N006,#snorm,mach-s-,mach,,final
1067,218v,N007,#snorm,da-s-,da,,final
1068,218v,N007,#snorm,e-s-,e,,final
1069,218v,N008,#snorm,da-s-,da,,final
1070,218v,N009,#snorm,da-s-,da,,final
1071,218v,N010,#snorm,bach-s-,bach,,final
1072,218v,N011,#snorm,brat-s-,brat,,final
1073,218v,N011,#snorm,|s|pi-s-,|s|pi,,final
1074,218v,N011,#snorm,e-s-,e,,final
1075,218v,N011,#snorm,e-s-,e,,final
1076,218v,N012,#snorm,e-s-,e,,final
1077,218v,N012,#snorm,al-s-,al,,final
1078,218v,N014,#snorm,laru-s-,laru,,final
1079,218v,N015,#snorm,|s|neid-s-,|s|neid,,final
1080,218v,N015,#snorm,bach-s-,bach,,final
1081,218v,N017,#snorm,rur-s-,rur,,final
1082,218v,N017,#snorm,al-s-,al,,final
1083,218v,N018,#snorm,|s|idening-s-,|s|idening,,final
1084,218v,N018,#snorm,da-s-,da,,final
1085,218v,N019,#snorm,e-s-,e,,final
1086,218v,N019,#snorm,gib-s-,gib,,final
1087,218v,N020,#snorm,da-s-,da,,final
1088,218v,N020,#snorm,lauru-s-,lauru,,final
1089,218v,N023,#snorm,da-s-,da,,final
1090,219r,N001,#snorm,da-s-,da,,final
1091,219r,N002,#snorm,e-s-,e,,final
1092,219r,N002,#snorm,e-s-,e,,final
1093,219r,N003,#snorm,e-s-,e,,final
1094,219r,N003,#snorm,al-s-,al,,final
1095,219r,N004,#snorm,al-s-,al,,final
1096,219r,N004,#snorm,e-s-,e,,final
1097,219r,N004,#snorm,e-s-,e,,final
1098,219r,N006,#snorm,da-s-,da,,final
1099,219r,N006,#snorm,erwel-s-,erwel,,final
1100,219r,N006,#snorm,da-s-,da,,final
1101,219r,N006,#snorm,e-s-,e,,final
1102,219r,N007,#snorm,leg-s-,leg,,final
1103,219r,N007,#snorm,da-s-,da,,final
1104,219r,N015,#snorm,al-s-,al,,final
1105,219r,N016,#snorm,da-s-,da,,final
1106,219r,N020,#snorm,da-s-,da,,final
1107,219r,N020,#snorm,e-s-,e,,final
1108,219r,N024,#snorm,e-s-,e,,final
1109,219r,N024,#snorm,e-s-,e,,final
1110,219v,N002,#snorm,de-s-,de,,final
1111,219v,N002,#snorm,rech-s-pluot,rech,pluot,medial
1112,219v,N002,#snorm,da-s-,da,,final
1113,219v,N003,#snorm,|s|eud-s-,|s|eud,,final
1114,219v,N003,#snorm,|s|neid-s-,|s|neid,,final
1115,219v,N004,#snorm,da-s-,da,,final
1116,219v,N005,#snorm,da-s-,da,,final
1117,219v,N005,#snorm,alle-s-,alle,,final
1118,219v,N006,#snorm,-S-o,,o,initial
1119,219v,N007,#snorm,e-s-,e,,final
1120,219v,N007,#snorm,e-s-,e,,final
1121,219v,N011,#snorm,e-s-,e,,final
1122,219v,N012,#snorm,da-s-,da,,final
1123,219v,N012,#snorm,da-s-,da,,final
1124,219v,N013,#snorm,e-s-,e,,final
1125,219v,N013,#snorm,-S-o,,o,initial
1126,219v,N013,#snorm,e-s-,e,,final
1127,219v,N014,#snorm,leg-s-,leg,,final
1128,219v,N015,#snorm,wa-s-,wa,,final
1129,219v,N016,#snorm,-S-altz|s|en,,altz|s|en,initial
1130,219v,N019,#snorm,da-s-,da,,final
1131,219v,N019,#snorm,la-s-,la,,final
1132,219v,N019,#snorm,lau-s-,lau,,final
1133,219v,N019,#snorm,e-s-,e,,final
1134,219v,N020,#snorm,da-s-,da,,final
1135,220r,N002,#snorm,anei-s-,anei,,final
1136,220r,N004,#snorm,artike-s-,artike,,final
1137,220r,N004,#snorm,da-s-,da,,final
1138,220r,N005,#snorm,au-s-,au,,final
1139,220r,N009,#snorm,Doberi-s-,Doberi,,final
1140,220r,N010,#snorm,merti-s-,merti,,final
1141,220r,N012,#snorm,al-s-,al,,final
